"time","Q"
0,0.00150151982992554
0.05,0.0014351673250951
0.1,0.00700465350978086
0.15,0.0101832231664051
0.2,0.0095687148422822
0.25,0.0148776733854954
0.3,0.0226574835019021
0.35,0.0293404701188119
0.4,0.0301441864915941
0.45,0.0291867099452923
0.5,0.0294914690752498
0.55,0.0328824520906881
0.6,0.0353752135178776
0.65,0.0327268502045856
0.7,0.0242082369501067
0.75,0.0243556478488678
0.8,0.0219416688941417
0.85,0.0159007249530183
0.9,0.0136912731388553
0.95,0.0155700015158728
1,0.0184853424300293
1.05,0.0312887978390533
1.1,0.0339489863946283
1.15,0.0351838260068305
1.2,0.0430950573477884
1.25,0.0422437899945807
1.3,0.0421905699956003
1.35,0.0500889163493852
1.4,0.0470371340736566
1.45,0.0344295215813092
1.5,0.0300147794140611
1.55,0.0281918221907294
1.6,0.0243593131282227
1.65,0.0194908711960968
1.7,0.0185163445871518
1.75,0.011680361196609
1.8,0.020771060845354
1.85,0.0271095439553868
1.9,0.03633968041285
1.95,0.0373331111052258
2,0.0431767692250864
2.05,0.0430379911810392
2.1,0.046968494539028
2.15,0.0584708681554102
2.2,0.0451559647896908
2.25,0.0387056551498099
2.3,0.0285218504959748
2.35,0.0267150732056792
2.4,0.0227508905947923
2.45,0.0192035793382487
2.5,0
