"time","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0500000000000046,0.0244190650992096,0.0334120318293571,0.0216639859136194,0.0319733954966068,0.0187553687744397,0.0310178473591805,0.0129622743227222,0.0307376384735107,0.0329176070614407,0.0402188636362553,-0.0310861731261237,0.0150110591202974,2495.86747741699,3148.22680664062,2167.41291633019,2241.40869140625
0.0999999999999939,0.0480201111640781,0.0641587898135185,0.0417660619132221,0.0623224414885044,0.0365193003732989,0.0562746860086918,0.0335388912718549,0.054414339363575,0.0443568396315511,0.0815634727478027,-0.0396204812651766,0.017247786745429,4118.0119934082,5390.44482421875,4590.31391034807,5199.064453125
0.150000000000009,0.0429873843677342,0.0572531782090664,0.0268418281339109,0.0551522746682167,0.0252419709227979,0.0413041710853577,0.0153467128518969,0.0381544008851051,0.0153594026342034,0.0260106548666954,-0.0110786522272974,-0.00265657599084079,5619.16766357422,7275.4794921875,7289.40592447917,7669.712890625
0.200000000000059,0.0401731133460998,0.055089145898819,0.0174735873006284,0.052388358861208,0.0291008873783211,0.0518064089119434,0.0165816520865848,0.0362077169120312,0.0223270943388343,0.0324089713394642,0.0119650852866471,0.0321242921054363,7101.15814208984,9065.4345703125,6785.77239990234,8675.521484375
0.250000000000109,0.0524009950459003,0.0722609311342239,0.0261052451096475,0.0689437240362167,0.0409950963815952,0.0689120516180992,0.0246932132843327,0.0538256093859672,0.027882182970643,0.0404490940272808,0.00777506816666573,0.0391914062201977,7599.46325683594,9729.59765625,7299.09307861328,9319.4384765625
0.300000000000159,0.0538980816490948,0.0753908902406693,0.0230164704844356,0.0726195722818375,0.0429717847542401,0.0697164312005043,0.0251818402432539,0.0530227683484554,0.0363754550926387,0.048607587814331,0.0253821387887001,0.0480193309485912,6957.85656738281,8948.7802734375,7021.74139404297,9064.0771484375
0.350000000000209,0.0414304449222982,0.0551685392856598,0.00508430047193542,0.0523726344108581,0.0340516569608069,0.0526362583041191,0.0137563476021937,0.0382632724940777,0.0677932778139452,0.145754262804985,0.0507500467846748,0.118305258452892,5784.02304077148,7441.53662109375,7106.28360550492,7339.8720703125
0.400000000000259,0.0372376940213144,0.0505839474499226,0.00224412465468049,0.0457790568470955,0.0321846624162603,0.047125905752182,0.0122180958922477,0.0337120480835438,0.0570480525493622,0.0854981392621994,0.0564910778775811,0.0853574424982071,3764.46929931641,4826.7734375,3510.6100769043,4482.20458984375
0.450000000000309,0.0330228470265865,0.04433274269104,0.00382523867301643,0.0417860634624958,0.0306207960471511,0.0457332767546177,0.0126452025491744,0.0310502331703901,0.0571233942173421,0.0893529132008553,0.0567704294808209,0.0893438309431076,753.004745483398,955.210327148438,933.128189086914,1165.359375
