"time","Q"
0,0.00182633281185058
0.05,0.0038680431028179
0.1,0.00407385074155412
0.15,0.0052845429542279
0.2,0.0064488311002278
0.25,0.00679687115881192
0.3,0.00567590272004292
0.35,0.00528593811917728
0.4,0.00435953685128555
0.45,0.00319081088810308
0.5,0.00296338205126267
0.55,0.00543018904121379
0.6,0.0102277383034524
0.65,0.0194616423770167
0.7,0.0299575167999203
0.75,0.0387629601520021
0.8,0.0407961874958624
0.85,0.0413043888265975
0.9,0.0404135907071264
0.95,0.0395046126113974
1,0.0366725463177873
1.05,0.0336264302388697
1.1,0.0278796886335095
1.15,0.0240073466994961
1.2,0.0200565939860404
1.25,0.0196084240430623
1.3,0.0194103632131656
1.35,0.0230601575323863
1.4,0.0301683090907708
1.45,0.0397686555106791
1.5,0.0438644332575371
1.55,0.0471385048325951
1.6,0.0400394531394983
1.65,0.0357493236058556
1.7,0.0296209269483931
1.75,0.0239319705923941
1.8,0.02071469938875
1.85,0.0177477051715536
1.9,0.0140205485856642
1.95,0.0109780586178767
2,0.0104433115006117
2.05,0.0103284116893426
2.1,0.010666156127864
2.15,0.0107448083091859
2.2,0.0139987654513202
2.25,0.0118254118184178
2.3,0.0118560183733036
2.35,0.0100411975272144
2.4,0.00961173400492828
2.45,0.0103531421141014
2.5,0.0104934287417784
2.55,0.0129470171065713
2.6,0.0145290478509195
2.65,0.0157849589314263
2.7,0.0191932787316047
2.75,0.0208456168335475
2.8,0.0228537418535535
2.85,0.0273693446095665
2.9,0.0324484384627399
2.95,0.0379790988212951
3,0.0342049787129447
3.05,0.0337325911641072
3.1,0.0352366387434842
3.15,0.0334951281493029
3.2,0.0316909106210163
3.25,0.0272918983277938
3.3,0.0227759980712129
3.35,0.0182906707333036
3.4,0.0155403572730711
3.45,0.0129355320546343
3.5,0
