"time","Q"
0,0.00165149724384796
0.05,0.00301757959517706
0.1,0.00535620952415347
0.15,0.00394088310006099
0.2,0.000767785620429833
0.25,0.00410822296889975
0.3,0.00692005757951531
0.35,0.00628508326637435
0.4,0.00105642895272607
0.45,0.00365668123184648
0.5,0.00685549661125887
0.55,0.0128058278260864
0.6,0.0128615059817886
0.65,0.0114153584380925
0.7,0.00960951804906438
0.75,0.00473289698275014
0.8,0.00187681708228353
0.85,0.00255477116407799
0.9,0.00371651970818339
0.95,0.00239195285922887
1,0.00166720250484116
1.05,0.00628962752493568
1.1,0.0109008028734472
1.15,0.013931520407481
1.2,0.0153072671778232
1.25,0.0139756249850093
1.3,0.0102863903465454
1.35,0.00591118846050655
1.4,0.00304684117567019
1.45,0.00214519435323015
1.5,0.00233764274750021
1.55,0.00154756769475793
1.6,0.00382008276345088
1.65,0.00813695658507857
1.7,0.0127668277101464
1.75,0.0159036373306822
1.8,0.0167710242363888
1.85,0.0143752163552202
1.9,0.0109472132954188
1.95,0.00672569431656019
2,0.00344111616812489
2.05,0.00241141052668585
2.1,0.00212553912185152
2.15,0.00189183414595835
2.2,0.00514197805637711
2.25,0.00970544697921904
2.3,0.0141255230913726
2.35,0.0166610265327847
2.4,0.0172733452173927
2.45,0.0150156856137312
2.5,0
