"time","Q"
0,0.00128972629766175
0.05,0.00178145478250052
0.1,0.00387723246633903
0.15,0.00452684654884558
0.2,0.00290619763466482
0.25,0.00140753397836298
0.3,0.00812993444501781
0.35,0.0165537761640137
0.4,0.0236411038740783
0.45,0.024864768889473
0.5,0.0251342174574391
0.55,0.0232300190914943
0.6,0.0190643437785288
0.65,0.0144451552048496
0.7,0.0112041701152732
0.75,0.00972336723406519
0.8,0.00842582101832081
0.85,0.00625045892268091
0.9,0.00505505165681838
0.95,0.00675709016885093
1,0.0109434663908617
1.05,0.0160284676099248
1.1,0.019950720671904
1.15,0.0221200494683207
1.2,0.0234155729691295
1.25,0.0247780817867391
1.3,0.0251414111573493
1.35,0.0232152194160394
1.4,0.0190399066210187
1.45,0.0144322957706092
1.5,0.0112151423817187
1.55,0.00973629087884841
1.6,0.00843706013262888
1.65,0.00625631857071481
1.7,0.00505574961081404
1.75,0.00674582641843975
1.8,0.0109268932317758
1.85,0.0160134267471048
1.9,0.0199433668809297
1.95,0.0221231770619821
2,0.0234232493222871
2.05,0.0247837389401845
2.1,0.0251252492252389
2.15,0.0231955894769671
2.2,0.018990921362652
2.25,0.0143935798886626
2.3,0.0112143434068997
2.35,0.00974251255550072
2.4,0.00843737421551389
2.45,0.00625441194114219
2.5,0
