"time","Q"
0,0.00115008901562605
0.05,0.000797089946962768
0.1,0.00566317318514735
0.15,0.00764968429456148
0.2,0.00490096582929441
0.25,0.00594306964888162
0.3,0.00840178782735183
0.35,0.0127735921652758
0.4,0.0170425180454155
0.45,0.0181246925106334
0.5,0.0167377989051677
0.55,0.016917812555195
0.6,0.0151407280660315
0.65,0.0127764458338568
0.7,0.0125658269508448
0.75,0.011316107913756
0.8,0.00852196641252504
0.85,0.00616753111429493
0.9,0.00393176650405444
0.95,0.00416527878620686
1,0.00853282942184814
1.05,0.0132753589950212
1.1,0.0173924291909929
1.15,0.0199150652058755
1.2,0.0222340369715226
1.25,0.0237927683808764
1.3,0.0231467586591433
1.35,0.0216532677962432
1.4,0.0190049175676281
1.45,0.0176560468382755
1.5,0.0152679043721384
1.55,0.0129283644649985
1.6,0.00992442179358582
1.65,0.0071065842857167
1.7,0.00500345968732225
1.75,0.00631287746921336
1.8,0.0106714865062034
1.85,0.0137997868231935
1.9,0.0180186500072079
1.95,0.0226793801826021
2,0.0233057553563676
2.05,0.0244691007792971
2.1,0.0251316010776871
2.15,0.0232424215520187
2.2,0.0208033514302986
2.25,0.0210388100989324
2.3,0.0157776362956839
2.35,0.0119937052559435
2.4,0.0108087320130956
2.45,0.00696592227537058
2.5,0
