"time","Q"
0,0.0013060361091742
0.05,0.00238795645012503
0.1,0.00248732089674538
0.15,0.00309834946159266
0.2,0.00348731472852433
0.25,0.00332585310770303
0.3,0.00275989942154822
0.35,0.00242340070770744
0.4,0.0017192479177525
0.45,0.000907600134858968
0.5,0.000637479837462146
0.55,0.00131972488726738
0.6,0.00247329953168825
0.65,0.00367291393648731
0.7,0.00464514670852208
0.75,0.00543017878513823
0.8,0.00544193989886
0.85,0.00521752752419482
0.9,0.00476024542987878
0.95,0.00446108160727399
1,0.00430981356815518
1.05,0.0048242559941977
1.1,0.00610470840429008
1.15,0.00740138568889494
1.2,0.00855723760725033
1.25,0.0102765340583651
1.3,0.0116829581385403
1.35,0.012672280028911
1.4,0.0139902349664089
1.45,0.0148294946254259
1.5,0.0151403604340148
1.55,0.0152471779309528
1.6,0.014898831902349
1.65,0.0138761770015467
1.7,0.0126658040795133
1.75,0.0113333238136365
1.8,0.0097397766352969
1.85,0.00812355488469011
1.9,0.00654346438221571
1.95,0.00495497897533457
2,0.00346916353087167
2.05,0.0024125173792962
2.1,0.00206059070607173
2.15,0.00247254919537879
2.2,0.00326548040225619
2.25,0.00396051416164163
2.3,0.00438538090555239
2.35,0.00455381984399599
2.4,0.00456598992877502
2.45,0.00466275968410727
2.5,0.00503876552190802
2.55,0.00587591033169023
2.6,0.00711041435294669
2.65,0.00830859518840545
2.7,0.00957356068527387
2.75,0.0108499258974257
2.8,0.0122587985423628
2.85,0.0132901117603902
2.9,0.0142722011427286
2.95,0.0150432392354721
3,0.0153646554362305
3.05,0.0153001896670164
3.1,0.0148047077928669
3.15,0.0138725386741716
3.2,0.0125538359136997
3.25,0.0111409144787517
3.3,0.00959969566682383
3.35,0.00790764270268547
3.4,0.00637005152195094
3.45,0.00481345621493695
3.5,0
