"time","Q"
0,0.00140527631262984
0.05,0.000997106629229663
0.1,0.00681222453398997
0.15,0.00869437013642555
0.2,0.00571914209792777
0.25,0.0073690011445201
0.3,0.0111899797961894
0.35,0.0199832532270155
0.4,0.0283727596700072
0.45,0.0313336479055682
0.5,0.0319912040627182
0.55,0.0329297797215024
0.6,0.0305667488905526
0.65,0.0258570576888339
0.7,0.0266901656468607
0.75,0.0217540307158848
0.8,0.0200743904041678
0.85,0.0160328408065915
0.9,0.01538627629287
0.95,0.0191535126148786
1,0.0217494405202891
1.05,0.0289203222084705
1.1,0.0353337409845779
1.15,0.0402974450727111
1.2,0.0414283409892631
1.25,0.0427320963723036
1.3,0.0446330445140722
1.35,0.0417187887939536
1.4,0.0458540850684993
1.45,0.034793336964955
1.5,0.0288641548585892
1.55,0.0238673824293346
1.6,0.0214364254191845
1.65,0.0189335366940205
1.7,0.0169032526217703
1.75,0.0193096753950259
1.8,0.0212197417940571
1.85,0.0306866770579103
1.9,0.0318374734888491
1.95,0.0403412634922098
2,0.0432219648300384
2.05,0.0434315806506094
2.1,0.0447049711925686
2.15,0.0442398724248766
2.2,0.0430476477344822
2.25,0.0348813969136207
2.3,0.028830637635825
2.35,0.0231152944920949
2.4,0.0205486298778817
2.45,0.0194369939952357
2.5,0
