"time","Q"
0,0.00336863605664172
0.05,0.00627403571274885
0.1,0.00472186431352485
0.15,0.00557797932474484
0.2,0.00760086028845004
0.25,0.00793377039953639
0.3,0.0061000712106928
0.35,0.00570623408034494
0.4,0.00518701771813014
0.45,0.0038075921930586
0.5,0.00268305236403235
0.55,0.00243272713469605
0.6,0.00615281185010157
0.65,0.0119584641755276
0.7,0.0195091300285625
0.75,0.0266009163021903
0.8,0.0277685613665468
0.85,0.0254891786581188
0.9,0.0267538528162583
0.95,0.0262189327687132
1,0.0255987115645161
1.05,0.026368209346594
1.1,0.023636818809786
1.15,0.0199405128445092
1.2,0.0222708139203971
1.25,0.0255726868834726
1.3,0.0321433671741973
1.35,0.0466270018420469
1.4,0.0501598593153456
1.45,0.0563324488177493
1.5,0.0598069157164286
1.55,0.0559296737024391
1.6,0.052478623311459
1.65,0.0542674184338241
1.7,0.048490328350262
1.75,0.0481561843177119
1.8,0.0433056903549931
1.85,0.0408919581354675
1.9,0.0391449885654145
1.95,0.0361328413824049
2,0.0336055138321449
2.05,0.0322772615602271
2.1,0.0300827491340639
2.15,0.0239276559855965
2.2,0.0189724275763995
2.25,0.019904705257507
2.3,0.0220837914108622
2.35,0.0220337563885049
2.4,0.0197168886886985
2.45,0.0224268878859438
2.5,0.0214691157190645
2.55,0.0206999702371998
2.6,0.0224725708733071
2.65,0.0218023374816379
2.7,0.0222872384139498
2.75,0.0243855354213656
2.8,0.025102945286432
2.85,0.0266408186387443
2.9,0.0305857694324609
2.95,0.0350841533849119
3,0.0526549163198254
3.05,0.0558850832026043
3.1,0.0551892403988815
3.15,0.060363657387833
3.2,0.0583188037909014
3.25,0.0561147658720512
3.3,0.0542574392675583
3.35,0.0514786552798756
3.4,0.0478780876799806
3.45,0.0448771270742334
3.5,0
