"time","Q"
0,0.00423197841972311
0.05,0.000633736354410172
0.1,0.0107128653016205
0.15,0.0137331181254714
0.2,0.00942859968759393
0.25,0.00282689545281723
0.3,0.00226684294671202
0.35,0.0109944294898551
0.4,0.00731253703889313
0.45,0.00228324666401467
0.5,0.0122959114686607
0.55,0.0202910754908066
0.6,0.0271947974617024
0.65,0.0319595694354706
0.7,0.0266513846901155
0.75,0.0184945963472723
0.8,0.0104578552726599
0.85,0.00522532407506234
0.9,0.00360497544662046
0.95,0.00263348205413107
1,0.00743650027331657
1.05,0.0170935639582321
1.1,0.0262771679174299
1.15,0.0318168875551426
1.2,0.0336050417140177
1.25,0.0296224446091482
1.3,0.020448506934612
1.35,0.0114841789152911
1.4,0.00646011045884957
1.45,0.00415401153956213
1.5,0.00322779673323946
1.55,0.00893900377079397
1.6,0.0193177433910463
1.65,0.0276892237701252
1.7,0.0326479881817317
1.75,0.0342977431360761
1.8,0.0296530025737024
1.85,0.0199567056346962
1.9,0.0114266761093431
1.95,0.00655742661302944
2,0.00422481579345889
2.05,0.00345822087550571
2.1,0.00998976407895867
2.15,0.0201558546080283
2.2,0.0283073076376453
2.25,0.033066288273214
2.3,0.0340118698382399
2.35,0.0290410027742894
2.4,0.0193454574541077
2.45,0.0110468473877325
2.5,0
