"time","Q"
0,0.00158240883904242
0.05,0.00114612578557458
0.1,0.00766717589331062
0.15,0.00918129999544823
0.2,0.0061327355276004
0.25,0.00854799741787584
0.3,0.0149990312767585
0.35,0.0352239643278955
0.4,0.0657652471737731
0.45,0.0549821421098131
0.5,0.0540461751701541
0.55,0.0588892532705659
0.6,0.0432031504804551
0.65,0.0318285426656797
0.7,0.0361506804263078
0.75,0.0320918821193964
0.8,0.0353334778548482
0.85,0.0313837627132269
0.9,0.0257706859318069
0.95,0.0249060212747016
1,0.0315475472670275
1.05,0.056045756631825
1.1,0.0532067113545892
1.15,0.045423090489911
1.2,0.0493576563960224
1.25,0.0572017957418019
1.3,0.0600938424024943
1.35,0.0620654604706304
1.4,0.0543091590567083
1.45,0.032860562605013
1.5,0.0331423081388234
1.55,0.0329986624184356
1.6,0.0331736479388453
1.65,0.0324899480022404
1.7,0.0247466456437152
1.75,0.0209876984068483
1.8,0.034193071210356
1.85,0.051291124705925
1.9,0.0580538576656011
1.95,0.0475016232940245
2,0.0467920422730389
2.05,0.059280778555693
2.1,0.0605843812086793
2.15,0.0597092419062081
2.2,0.0556352313943066
2.25,0.0362839801037854
2.3,0.0295395820964931
2.35,0.0333815506070897
2.4,0.0329077820502221
2.45,0.0307403977223168
2.5,0
