"time","Q"
0,0.0021896985001054
0.05,0.00441158138433607
0.1,0.00458069113085338
0.15,0.00589342028883044
0.2,0.0071334838575325
0.25,0.00759219760814211
0.3,0.00630746373689649
0.35,0.00587523433236731
0.4,0.00556685872649432
0.45,0.00448391387701099
0.5,0.00225617486805801
0.55,0.00262226010801065
0.6,0.00475999168497962
0.65,0.00861489703440351
0.7,0.0135673785279497
0.75,0.0196252613130175
0.8,0.0225753173839689
0.85,0.0235539149018241
0.9,0.0247798206646209
0.95,0.0254861355296899
1,0.0239403954718516
1.05,0.0248314911914113
1.1,0.0229603980609599
1.15,0.023058936097069
1.2,0.0253913028428246
1.25,0.0297396201118684
1.3,0.0339352696203685
1.35,0.0410291134784282
1.4,0.050051657484349
1.45,0.0541228737973993
1.5,0.0537179876434746
1.55,0.0533260561397565
1.6,0.0491760718877713
1.65,0.0483112141047314
1.7,0.0465352227181549
1.75,0.0428487936639834
1.8,0.0393041064569618
1.85,0.0371346455393494
1.9,0.0336893226695809
1.95,0.030124365451111
2,0.0278067718429138
2.05,0.0255278856798282
2.1,0.0209770183305077
2.15,0.0192280624123967
2.2,0.0221515889229007
2.25,0.021065335283637
2.3,0.0220480944162468
2.35,0.0223696129861045
2.4,0.0211547756375823
2.45,0.021052892893889
2.5,0.0199122704091973
2.55,0.0192892623017496
2.6,0.0221622472109052
2.65,0.0256085074637194
2.7,0.0280284035169604
2.75,0.0325502115311835
2.8,0.0376049604694584
2.85,0.048622806441693
2.9,0.0538514906823901
2.95,0.0524446487200172
3,0.0519864910351194
3.05,0.0534052262566745
3.1,0.0512931678834272
3.15,0.0467975455823617
3.2,0.0457468384372027
3.25,0.0428309985315359
3.3,0.0384895327774237
3.35,0.0366560649364144
3.4,0.0346586497750885
3.45,0.0300809976103807
3.5,0
