"time","Q"
0,0.00176672814841776
0.05,0.00279281813322822
0.1,0.00324110402705815
0.15,0.0041421850126541
0.2,0.00450161838783756
0.25,0.00441247628719478
0.3,0.0043671508574065
0.35,0.00417981590760444
0.4,0.00374678682176532
0.45,0.00331072773964876
0.5,0.00307589901971636
0.55,0.00281754023702505
0.6,0.00236671896066318
0.65,0.00201944280097544
0.7,0.00163570668566112
0.75,0.00346083287160254
0.8,0.00391681336989968
0.85,0.00437952212779649
0.9,0.00307119513094535
0.95,0.00194440466223686
1,0.00450980721333062
1.05,0.00893262321701829
1.1,0.0128989882583286
1.15,0.0164785564048748
1.2,0.0198259484775424
1.25,0.0226215599631689
1.3,0.0253554661191361
1.35,0.0279356750274576
1.4,0.0303777147666764
1.45,0.0324507417752096
1.5,0.0338755852916393
1.55,0.0344285559491746
1.6,0.0339216012628947
1.65,0.0321943065248609
1.7,0.0297208014101038
1.75,0.0265424282079044
1.8,0.023140601175055
1.85,0.019889160355406
1.9,0.0166293420966931
1.95,0.0134611786771348
2,0.0104173408300818
2.05,0.00746941685145714
2.1,0.00479369762980268
2.15,0.00249696821024306
2.2,0.00164101260197053
2.25,0.00308367398621229
2.3,0.00420242940682218
2.35,0.00426356958863309
2.4,0.00302803659317506
2.45,0.00198860444021415
2.5,0.00504887803350834
2.55,0.00923753069390231
2.6,0.0132412959729947
2.65,0.0167649712566975
2.7,0.0200261454280654
2.75,0.0228382032891231
2.8,0.0255116623818209
2.85,0.0280994663880472
2.9,0.0304634800073627
2.95,0.0324767769235022
3,0.0338064915538275
3.05,0.0341766453629008
3.1,0.0335475789180001
3.15,0.0317296097825302
3.2,0.0291786888709625
3.25,0.0259853171271785
3.3,0.0225873621262082
3.35,0.01932789602212
3.4,0.016139660550656
3.45,0.0130108546836406
3.5,0
