"time","Q"
0,0.00553567332024423
0.05,0.000912684678255005
0.1,0.0150892803585444
0.15,0.0195249895937924
0.2,0.014787015574948
0.25,0.00480457983851892
0.3,0.00457693336553616
0.35,0.011597684689416
0.4,0.0109270847903484
0.45,0.00754895273095126
0.5,0.0275846909981574
0.55,0.0467958446587642
0.6,0.0597937245165885
0.65,0.0632735989344029
0.7,0.0567314740942262
0.75,0.0403391049861236
0.8,0.0222849599584276
0.85,0.0131875257142586
0.9,0.00881604743897141
0.95,0.0067193928658597
1,0.0140092815802603
1.05,0.0346170089372837
1.1,0.051877277784059
1.15,0.0610513303708104
1.2,0.0650343552568393
1.25,0.0576321726517606
1.3,0.0390087062807103
1.35,0.0234397777266296
1.4,0.0147182615754196
1.45,0.010227910550803
1.5,0.00810676656727941
1.55,0.016466584142138
1.6,0.0355481932052858
1.65,0.0528587966350281
1.7,0.0620665653198167
1.75,0.06486933278598
1.8,0.0559272125495486
1.85,0.0384179709169366
1.9,0.0228245624178052
1.95,0.0150588454268074
2,0.0111011954048642
2.05,0.00903620297170666
2.1,0.017352737767488
2.15,0.0373563218084843
2.2,0.0537752580392143
2.25,0.0622025236427189
2.3,0.0645139338984975
2.35,0.0551039552766556
2.4,0.0371909086062726
2.45,0.0221706431664326
2.5,0
