"time","Q"
0,0.00156907625414829
0.05,0.00145911600019201
0.1,0.00751096691238175
0.15,0.0100530958717952
0.2,0.00887713171137654
0.25,0.0137133081961325
0.3,0.0207508337128787
0.35,0.0304655661735566
0.4,0.0426436783997577
0.45,0.0420301363977321
0.5,0.0472744483195387
0.55,0.0462423455101161
0.6,0.046752842865457
0.65,0.0424819840647154
0.7,0.030134503313042
0.75,0.0327395693946107
0.8,0.0282326307055129
0.85,0.0229800024896949
0.9,0.0232722088921216
0.95,0.0224551615883164
1,0.0282613849511547
1.05,0.0339795912864998
1.1,0.0507419588837994
1.15,0.0492550560825712
1.2,0.0492952420483461
1.25,0.0555222103735603
1.3,0.0551601190564541
1.35,0.0622932297851256
1.4,0.0548665489063208
1.45,0.0418811642031675
1.5,0.0319194250475155
1.55,0.0315758724605998
1.6,0.0300455117405155
1.65,0.0243592232677764
1.7,0.0233561172508899
1.75,0.0171933428906889
1.8,0.0255350515505352
1.85,0.040148005104464
1.9,0.0487725251858599
1.95,0.0501149052297286
2,0.0516749782587465
2.05,0.0538676390104174
2.1,0.0571834337855681
2.15,0.0650285058801783
2.2,0.0525671990315867
2.25,0.0403435189939847
2.3,0.0316892874430748
2.35,0.0331672275690815
2.4,0.027972824516861
2.45,0.0235448299695541
2.5,0
