"time","Q"
0,0.00101998921754615
0.05,0.000786066283188562
0.1,0.00251347255351262
0.15,0.00439672784817611
0.2,0.00405891084997294
0.25,0.00495615223563414
0.3,0.00612493547346607
0.35,0.00627880177606572
0.4,0.0054745520092853
0.45,0.00504487417653383
0.5,0.0037358367593216
0.55,0.00244952630196528
0.6,0.0043312263909863
0.65,0.00291860137875912
0.7,0.00566510438822708
0.75,0.00651354900513117
0.8,0.0049971019276389
0.85,0.0056279177786841
0.9,0.004142851646488
0.95,0.00409933499955927
1,0.00379038379168818
1.05,0.00635443152291968
1.1,0.00893701554344884
1.15,0.0104047708520742
1.2,0.0140995019733787
1.25,0.0157695415472523
1.3,0.0172590984687056
1.35,0.0194212363039636
1.4,0.019080843788194
1.45,0.0192943611381366
1.5,0.0186357304718773
1.55,0.0170484786362036
1.6,0.0152425597292675
1.65,0.0130536844602881
1.7,0.0111239263342921
1.75,0.00883393792519296
1.8,0.00685950736856477
1.85,0.00572988703499204
1.9,0.00504970997251359
1.95,0.00478751467335662
2,0.0049986386172306
2.05,0.00524233799096903
2.1,0.00575811652066562
2.15,0.00681069328849317
2.2,0.00833623836886586
2.25,0.0102826183536466
2.3,0.0124120673322494
2.35,0.0145294300642907
2.4,0.0172815764075515
2.45,0.0192230549943231
2.5,0.0209928238852242
2.55,0.0224363726759245
2.6,0.023109637844341
2.65,0.0228949071684299
2.7,0.0223133317311709
2.75,0.021335301128886
2.8,0.0195571463990986
2.85,0.0171765035591093
2.9,0.0151212190585898
2.95,0.0131618856393015
3,0
