"time","Q"
0,0.000989229889703274
0.05,0.000682566396948872
0.1,0.00492956336546361
0.15,0.00676957009721752
0.2,0.00423359621370413
0.25,0.00539943104072291
0.3,0.00695230754808671
0.35,0.010311188026853
0.4,0.0138458314185863
0.45,0.0148240563125687
0.5,0.012636724609951
0.55,0.0121256063928806
0.6,0.0111581709593116
0.65,0.00918729259108587
0.7,0.00890484052340594
0.75,0.00832086810331393
0.8,0.00717508037841434
0.85,0.00627697424956828
0.9,0.00383744984255174
0.95,0.00238375030358148
1,0.00487169519256039
1.05,0.00891507950954916
1.1,0.0123907018687537
1.15,0.0142383418362647
1.2,0.0157511186555573
1.25,0.0169278513431091
1.3,0.0163823045046078
1.35,0.0145206131069631
1.4,0.0127940583308287
1.45,0.0115353842313189
1.5,0.0102415936484073
1.55,0.00903866428565884
1.6,0.00728686321483795
1.65,0.00542047253327344
1.7,0.00333778110529926
1.75,0.00253884525832646
1.8,0.00595117546977435
1.85,0.00978456946830698
1.9,0.0130522991682994
1.95,0.0153124735000061
2,0.0167717175526529
2.05,0.0177305220164216
2.1,0.0173796266589468
2.15,0.0156081776847009
2.2,0.0135471972734293
2.25,0.0119986019072054
2.3,0.0105548353752155
2.35,0.00905898020038175
2.4,0.00714572789071047
2.45,0.00514045344676111
2.5,0
