"time","Q"
0,0.00127585248648902
0.05,0.000957782096313479
0.1,0.00323238409324719
0.15,0.00552142092173946
0.2,0.0051035073311038
0.25,0.00692549514333035
0.3,0.00876259719778509
0.35,0.00853284820838892
0.4,0.00871619458484209
0.45,0.00929473019297456
0.5,0.00841350304483217
0.55,0.00819291960521793
0.6,0.00221096689125003
0.65,0.00269785069085964
0.7,0.00631291754191552
0.75,0.00473131314534838
0.8,0.00453255649569877
0.85,0.0041472530767703
0.9,0.00356479453283621
0.95,0.00655021842460363
1,0.0119336021852006
1.05,0.0143029248154599
1.1,0.0208511022446303
1.15,0.026211684753046
1.2,0.0328526474754919
1.25,0.0389699931344381
1.3,0.0448282328790006
1.35,0.049060502528437
1.4,0.0505518252750044
1.45,0.0515153731563995
1.5,0.0504876995804393
1.55,0.0474381691843567
1.6,0.0433549756930241
1.65,0.0396075929979988
1.7,0.0349703957226684
1.75,0.029867007372169
1.8,0.0253685351463267
1.85,0.0213358844062807
1.9,0.0185332260723994
1.95,0.0169396844897214
2,0.0161181368697567
2.05,0.0153074229163543
2.1,0.0147353969297033
2.15,0.0157452937025949
2.2,0.0182685293268054
2.25,0.0215170443820351
2.3,0.0259307626726127
2.35,0.0305889852537974
2.4,0.0357123658388998
2.45,0.0408461717662155
2.5,0.0460212353987177
2.55,0.0500912728515869
2.6,0.0528263885461121
2.65,0.0542327359039707
2.7,0.0526599394973246
2.75,0.0500653469604167
2.8,0.0468000408762787
2.85,0.043180762396429
2.9,0.0388733773839384
2.95,0.0342985274205249
3,0
