"time","Q"
0,0.00130963578895
0.05,0.000704461448174431
0.1,0.00687084571935808
0.15,0.00691338576859661
0.2,0.00304377397942564
0.25,0.00463536498872253
0.3,0.0165047812285846
0.35,0.0387475772898815
0.4,0.0555918140070728
0.45,0.0493678628181718
0.5,0.0516804600688002
0.55,0.0514931740307498
0.6,0.0365020718199171
0.65,0.0233036817677525
0.7,0.0231733439507912
0.75,0.0291521698255906
0.8,0.0313279224183754
0.85,0.0282528087064472
0.9,0.0247790050216791
0.95,0.0263361425044197
1,0.0372216600755024
1.05,0.0505703106994141
1.1,0.0555275520219955
1.15,0.0474417633110335
1.2,0.0419101297729525
1.25,0.0506487076437308
1.3,0.0555922703643677
1.35,0.0492059497360838
1.4,0.0365766383646822
1.45,0.0248440420319184
1.5,0.0225066094920314
1.55,0.0290026665643335
1.6,0.031303280756171
1.65,0.0279499980778723
1.7,0.0247362838427859
1.75,0.0262841200751471
1.8,0.0369291430083551
1.85,0.0509151382904718
1.9,0.0550395116407591
1.95,0.0469032944331159
2,0.0421592508663295
2.05,0.0506669537234895
2.1,0.0553737506743652
2.15,0.0490273333553352
2.2,0.0367124528324494
2.25,0.0248856680928439
2.3,0.0223470469570838
2.35,0.0291403597434994
2.4,0.0312378725719653
2.45,0.0278771386681283
2.5,0
