"time","Q"
0,0.00289530585227507
0.05,0.000456020021525857
0.1,0.00661198659151769
0.15,0.00823113603717363
0.2,0.00493404967664417
0.25,0.00131697183140474
0.3,0.00151318990867526
0.35,0.00705912811855928
0.4,0.00687604622151834
0.45,0.00167229559329643
0.5,0.0034619347138943
0.55,0.00746146964183055
0.6,0.0119965857332017
0.65,0.0123729649154329
0.7,0.00994437273134773
0.75,0.0063431192574327
0.8,0.00241586177671367
0.85,0.00250719365806411
0.9,0.00445813568781736
0.95,0.00362903055955752
1,0.00122634099147526
1.05,0.00526090622076198
1.1,0.00977562275928899
1.15,0.0130271285177309
1.2,0.0135796504764882
1.25,0.011033865267019
1.3,0.00681591302688326
1.35,0.00288155941049378
1.4,0.00221081845992441
1.45,0.00364600037129742
1.5,0.0027713596822987
1.55,0.00170575219357944
1.6,0.00636036784685074
1.65,0.0108097247151928
1.7,0.0134810678677972
1.75,0.0139297726958247
1.8,0.0113719561055518
1.85,0.0067976370811772
1.9,0.00292046993624039
1.95,0.0021705817579702
2,0.0034134704730982
2.05,0.0024637037533482
2.1,0.00213445950256404
2.15,0.0070321159987587
2.2,0.0111917226295766
2.25,0.0138090254167214
2.3,0.0140099078772931
2.35,0.0112265219822302
2.4,0.00653589151609412
2.45,0.00284904779497977
2.5,0
