"number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P"
13,1.2157465,0.675,1.25,0.0821370409102907,0.294966757297516,0.0752078025114612,0.292209327220917,0.0754506002129068,0.252847284078598,0.0693164571910196,0.252615392208099,0.0771638180059456,0.308946192264557,0.0749793135053314,0.306838542222977,1620.90713372217,24867.51953125,-130.965720558222,23071.80859375,-0.0542231500148773
14,1.2157465,0.675,1.6830127,0.111351026639076,0.453464031219482,0.0846571903456191,0.445318639278412,0.0964043394966806,0.44567859172821,0.0729713109533041,0.44341829419136,0.111015482963085,0.471908271312714,0.0833387893084026,0.465080708265305,1350.52628832571,7248.751953125,-1368.94884727826,405.564270019531,-0.0216624140739441
15,1.2157465,0.675,1.8309475,0.10764369146451,0.44378474354744,0.0812437001761959,0.436497628688812,0.0866781956308479,0.432558298110962,0.0639933429697627,0.430304139852524,0.11170204308908,0.438139706850052,0.0894305342951831,0.434016346931458,1348.43631467632,7152.724609375,-1654.87609462088,9534.26171875,-0.00371220707893372
16,1.2157465,0.83377132,0.8169873,0.129235869431478,0.685733616352081,0.117006922336349,0.67473292350769,0.103826895375204,0.668259739875793,0.092132156718774,0.665231645107269,0.141306764699223,0.705797016620636,0.12699433223115,0.699604094028473,767.421463290431,7158.13134765625,-1303.03915813995,1145.58642578125,-0.0343724489212036
17,1.2157465,0.83377132,1.25,0.15017654310299,0.483383029699326,0.142545822807082,0.475757390260696,0.123521735630345,0.458776414394379,0.114953306413772,0.45838138461113,0.156852005640086,0.497608840465546,0.153596128762081,0.493912875652313,2419.6726343024,29020.73828125,-836.587126549572,26635.849609375,-0.0355314910411834
18,1.2157465,0.83377132,1.6830127,0.193760237917933,0.837837219238281,0.151278020563041,0.82307767868042,0.157795375807624,0.819777488708496,0.118966792346383,0.815667271614075,0.198969428965703,0.862697780132294,0.154069181191036,0.853249073028564,2379.69630634083,11416.458984375,-2500.11677668435,1403.65759277344,-0.0375818014144897
19,1.2157465,0.88801408,1.25,0.192575901263235,0.602166831493378,0.184414250591323,0.597480893135071,0.15738108537142,0.548198163509369,0.149281882729234,0.548032999038696,0.194853509290047,0.591354012489319,0.19110652660642,0.587373375892639,3072.57363049724,30372.359375,-1408.24751612377,27866.685546875,-0.0393403768539429
20,2.1921162,0.43818751,1.25,0.0344161581640091,0.127680510282517,0.0175954763394924,0.126247406005859,0.0248715242490436,0.104944057762623,0.0141536381905555,0.103398464620113,0.0377348681691156,0.135165050625801,0.0209071584505188,0.13402470946312,556.338342110316,17004.05859375,613.234100652241,16813.908203125,-0.0306262448430061
21,2.1921162,0.46198592,0.8169873,0.0248581189766367,0.111927404999733,0.0193107710020702,0.110417567193508,0.0182732153138021,0.107932850718498,0.0136139311140116,0.107688210904598,0.0245837366774467,0.12097542732954,0.0187439345822546,0.120240680873394,-44.8852543209408,2566.57006835938,-168.829356844833,2129.4443359375,-0.0125524699687958
22,2.1921162,0.46198592,1.25,0.0394525183249371,0.143882229924202,0.0210632403377492,0.142573282122612,0.0267327252433236,0.114416107535362,0.0164165104445988,0.112992875277996,0.0429324279041406,0.157035782933235,0.0254886701334001,0.156368032097816,634.855747348741,17805.19921875,529.240313915349,17604.205078125,-0.0433751568198204
23,2.1921162,0.46198592,1.6830127,0.0362137291227985,0.145154967904091,0.0277754034019,0.142160847783089,0.0295049153040078,0.142819240689278,0.0214391391250468,0.142233312129974,0.0399776624373493,0.158807247877121,0.0289532762955407,0.157437697052956,190.777383251502,2342.14453125,-132.138637432829,1191.634765625,-0.0152043849229812
24,2.1921162,0.51622868,0.6690525,0.0355410470830404,0.149001553654671,0.0204925158363102,0.142716661095619,0.0283214025290889,0.142410859465599,0.0167338011624671,0.141417667269707,0.0428706843534884,0.17554646730423,0.0272735100607835,0.175520911812782,-1216.19115952884,19864.236328125,-1377.14371109555,19418.119140625,-0.0341032445430756
25,2.1921162,0.51622868,0.8169873,0.0305076666415515,0.14793361723423,0.0255031657824009,0.146410137414932,0.0229848520715856,0.139380812644958,0.0185354612251068,0.139017134904862,0.0311794377658383,0.15578630566597,0.0258020067267021,0.154721319675446,-51.5336781495209,2860.20458984375,-206.873194883284,2281.55029296875,-0.0157041847705841
26,2.1921162,0.51622868,1.25,0.0458155412242853,0.172261312603951,0.0301711824624582,0.170138478279114,0.0352515386634009,0.144800126552582,0.0263056256339375,0.144678667187691,0.047477140366721,0.186464637517929,0.0329460551432387,0.185631677508354,680.93401211617,19620.974609375,361.156482157349,19308.623046875,-0.0409530103206635
27,2.1921162,0.51622868,1.6830127,0.0509742604812173,0.195256292819977,0.042224793921831,0.192729219794273,0.0373220786550432,0.18379208445549,0.0289734536018257,0.182977885007858,0.0533375247939817,0.207018911838531,0.0423574975588231,0.205517157912254,323.941752119137,2727.46435546875,-167.321042962969,1175.74084472656,-0.022539272904396
28,2.1921162,0.51622868,1.8309475,0.0458155412242853,0.172261312603951,0.0301711824624582,0.170138478279114,0.0352515386634009,0.144800126552582,0.0263056256339375,0.144678667187691,0.047477140366721,0.186464637517929,0.0329460551432387,0.185631677508354,680.93401211617,19620.974609375,361.156482157349,19308.623046875,-0.0409530103206635
29,2.1921162,0.58150521,1.25,0.0524928198377465,0.205777257680893,0.0412924301000363,0.203001320362091,0.0413041572115313,0.175713330507278,0.0330354114507651,0.174717053771019,0.057113190703898,0.228215515613556,0.0466455032974747,0.227107986807823,801.262133116816,21694.119140625,797.891494122259,21287.240234375,-0.0523909330368042
30,2.1921162,0.675,0.60414777,0.0722384883944566,0.35520738363266,0.0498564886767389,0.343313276767731,0.0591278670010032,0.346409171819687,0.0421906321930815,0.343195348978043,0.0789962255286629,0.319335758686066,0.0635465236727825,0.314671576023102,-952.355209799374,33162.96875,-1575.81492092624,32429.16015625,0.0285237729549408
31,2.1921162,0.675,0.6690525,0.06265538910292,0.301221221685409,0.0503236974306014,0.291759580373764,0.0522217149569375,0.302691251039505,0.0413603041593459,0.300195157527924,0.0737407250883951,0.336116045713425,0.0594930803738508,0.335617572069168,-1426.06102741466,25371.61328125,-1620.45927728907,24393.3515625,-0.0354224145412445
32,2.1921162,0.675,0.8169873,0.0588879838325346,0.315179467201233,0.0554966969774279,0.309393674135208,0.0475381955787327,0.306035727262497,0.0434028840765692,0.304950326681137,0.0648481164268747,0.33246248960495,0.0600525950407118,0.329843193292618,38.8599593125137,3864.93090820312,-325.870866217113,2597.7587890625,-0.0248928666114807
33,2.1921162,0.675,0.99501422,0.0734403029839764,0.313889652490616,0.0668950737271742,0.310424357652664,0.0594671698205197,0.296184450387955,0.0526000202333806,0.295929968357086,0.0724378111871317,0.288926184177399,0.0696673268578778,0.284065097570419,-464.057621997945,14662.45703125,-1069.95451538276,14865.89453125,0.0118648707866669
34,2.1921162,0.675,1.25,0.0757308351918861,0.28387975692749,0.0679469069298505,0.279823452234268,0.0638915634522324,0.259888589382172,0.0555800695651605,0.25975313782692,0.0796511863285326,0.286963909864426,0.0752906320987692,0.282223224639893,990.314741936384,24376.361328125,498.583420712061,23880.91796875,-0.022470086812973
35,2.1921162,0.675,1.5049858,0.080554254303684,0.339199483394623,0.0732919961569589,0.332651048898697,0.0675858681970697,0.336976230144501,0.0604972623007817,0.336947649717331,0.0908752426965941,0.40895265340805,0.0738557385282622,0.406402230262756,-340.09004387201,16754.61328125,-1104.25297739536,14441.1787109375,-0.0694545805454254
36,2.1921162,0.675,1.6830127,0.0939570461387299,0.400181114673615,0.0801061741371015,0.392718136310577,0.077990578312663,0.408833801746368,0.0644236305990676,0.408758819103241,0.0977679163544477,0.431796371936798,0.0808150704503825,0.428585529327393,477.291780708467,4151.44091796875,-445.070572171875,1099.07666015625,-0.0198267102241516
37,2.1921162,0.675,1.8309475,0.100180190787011,0.423249363899231,0.0809201099375915,0.416861534118652,0.0827545050457318,0.403300791978836,0.0658057110560574,0.401533156633377,0.0911002312189273,0.373211354017258,0.0807628087075052,0.367499142885208,429.748417536418,8124.2666015625,-380.465729755771,8922.0849609375,0.034034013748169
38,2.1921162,0.675,1.8958522,0.0995079682102454,0.421207576990128,0.0791728696629648,0.415245860815048,0.0802139866967198,0.396276265382767,0.0636339300528444,0.393686860799789,0.0889386523582561,0.355491846799851,0.0824353372648682,0.350869953632355,662.963001082925,11630.5244140625,-328.228135571392,12507.1279296875,0.0428169071674347
39,2.1921162,0.76849479,1.25,0.115313657537484,0.389395087957382,0.107079698765244,0.383163243532181,0.0971771926517364,0.364526927471161,0.0884253926067303,0.364391207695007,0.116303634224394,0.387840032577515,0.113369810618884,0.382564604282379,1199.87327050929,26677.412109375,138.602210762127,26184.611328125,-0.0181733965873719
40,2.1921162,0.83377132,0.6690525,0.112854949654053,0.624842345714569,0.100309157676426,0.61158275604248,0.0965999362470884,0.627928733825684,0.0833121558267126,0.627141714096069,0.122454819234198,0.575279593467712,0.106837339975704,0.564977824687958,-1621.34567824532,30423.318359375,-2376.37720847815,28456.033203125,0.0621638894081116
41,2.1921162,0.83377132,0.8169873,0.131040166060957,0.695171654224396,0.12332833689501,0.686212658882141,0.0967978631132556,0.647172272205353,0.0887996334877885,0.644481718540192,0.133923708653539,0.694557547569275,0.124950192702374,0.687768578529358,286.331182368889,5010.79150390625,-541.246548507899,2644.75073242188,-0.0432868599891663
42,2.1921162,0.83377132,1.25,0.167466866269345,0.49880388379097,0.15751224820568,0.49287012219429,0.137946567398107,0.450986921787262,0.129253640643073,0.450803011655807,0.151799335739563,0.475608259439468,0.148149056013505,0.466043472290039,1383.71003340005,27952.46484375,527.467299178852,27744.587890625,-0.0152404606342316
43,2.1921162,0.83377132,1.6830127,0.196867411374485,0.817903161048889,0.156986120666023,0.808737993240356,0.15299447864778,0.789994359016418,0.117988907606966,0.786483585834503,0.201657940704418,0.837710499763489,0.160749053729047,0.829755306243896,874.681776152919,6342.30322265625,-893.143415026689,1448.2744140625,-0.0432717204093933
44,2.1921162,0.83377132,1.8309475,0.208106652903468,0.818518221378326,0.164341665223441,0.809503197669983,0.166388590965415,0.789672911167145,0.131797341617786,0.789211213588715,0.190656591787729,0.789023518562317,0.158940817569143,0.781646847724915,934.939863810686,9033.7177734375,-912.551620532601,10818.7783203125,0.00756436586380005
45,2.1921162,0.88801408,0.8169873,0.160938576172139,0.820188879966736,0.147145403879538,0.810253083705902,0.142299956424086,0.802139222621918,0.131475174467511,0.801630318164825,0.15824217375977,0.828849136829376,0.144872833147257,0.820073425769806,182.310531686334,5308.8388671875,-645.910337153324,2815.845703125,-0.0184431076049805
46,2.1921162,0.88801408,1.25,0.178886566141349,0.578680157661438,0.169684285317963,0.569316565990448,0.150450268459125,0.552578866481781,0.141036586012507,0.55246239900589,0.179413112392542,0.565100431442261,0.175376798822173,0.554934680461884,1497.84652535822,29055.63671875,242.143446286606,28947.81640625,-0.00247228145599365
47,2.1921162,0.88801408,1.6830127,0.226324996933245,0.972673654556274,0.175684881657955,0.957080185413361,0.190981545138324,0.992105007171631,0.144977957864298,0.991851508617401,0.239652790373055,1.00390160083771,0.186229027047843,0.992074608802795,938.224092062782,7240.7431640625,-1075.70814273364,1742.07385253906,-0.000223100185394287
48,2.1921162,0.91181249,1.25,0.190423188707677,0.627416610717773,0.181046078272202,0.617460250854492,0.160513849454278,0.603327453136444,0.150940038271371,0.603211879730225,0.19212034740101,0.600801646709442,0.187866020536049,0.588622450828552,1562.6463934674,29592.140625,174.138261790419,29490.505859375,0.0145894289016724
49,2.3845769,0.675,1.25,0.0756751478226814,0.283628404140472,0.0673911699436847,0.279274791479111,0.0640127490284564,0.260286420583725,0.0553131715443388,0.26010537147522,0.076219417983521,0.292446702718735,0.0712049234168729,0.290013700723648,967.717245401121,24366.068359375,417.479290149932,23924.4453125,-0.0299083292484284
50,3.3670938,0.51622868,1.25,0.0449533933695456,0.158124417066574,0.0251314668912885,0.156099304556847,0.0345505153170845,0.145345911383629,0.0205204216136684,0.144672602415085,0.0417378630226305,0.162084549665451,0.0249282168251517,0.160557746887207,717.01087310618,19716.431640625,599.355859733214,19563.556640625,-0.0158851444721222
51,3.3670938,0.675,0.8169873,0.0553602503210891,0.257904052734375,0.0510498013090018,0.252309322357178,0.0454636669661561,0.257031857967377,0.0408806620930837,0.257004916667938,0.0541075660630757,0.259653449058533,0.0493073717994632,0.254816353321075,-15.9027981886677,3625.22875976562,-204.680936142852,2924.30200195312,0.00218856334686279
52,3.3670938,0.675,1.25,0.0756076843924044,0.276038587093353,0.0634421155589414,0.272221386432648,0.0642641256144365,0.262295842170715,0.0528327820476926,0.261882454156876,0.0741530829315355,0.277131587266922,0.065176688781928,0.273155361413956,964.229902785199,24417.51953125,762.131233469537,24146.58203125,-0.0112729072570801
53,3.3670938,0.675,1.6830127,0.0842241354023595,0.336323022842407,0.077574660898808,0.329137772321701,0.0708216797550625,0.342253684997559,0.0638377724532126,0.34222087264061,0.0912021645782406,0.351923257112503,0.0830390820363536,0.344546377658844,261.864743143904,3281.03662109375,-189.431778581762,1674.06457519531,-0.00232550501823431
54,3.3670938,0.83377132,1.25,0.149948234387956,0.484851807355881,0.137783898507384,0.477028995752335,0.1276382930939,0.467278063297272,0.115823516468378,0.467121094465256,0.14902052798898,0.452509164810181,0.144162122011876,0.443432569503784,1190.12993866322,27998.009765625,598.904296833986,28097.244140625,0.0236885249614715
55,5.05,0.42580054,1.25,0.0394817187865128,0.102840185165405,0.00978571628636964,0.102184541523457,0.0307819803036227,0.10776100307703,0.0091864257828896,0.103316433727741,0.0374921065535877,0.194557502865791,0.0112199451895793,0.15212482213974,636.200760682424,16796.001953125,548.824007753116,16769.9140625,-0.0488083884119988
56,5.05,0.43818751,0.8169873,0.0200837162786587,0.0667290315032005,0.0111161976382743,0.0640031173825264,0.0157706464914027,0.0773855596780777,0.00849198891054739,0.0770955607295036,0.0165606905029992,0.0725708603858948,0.00826537090354013,0.0719854533672333,-29.3858071849117,2350.60620117188,-161.731163271899,2272.44604492188,0.00511010736227036
57,5.05,0.43818751,1.25,0.0406510624366895,0.108095049858093,0.0107802283596624,0.10698738694191,0.0316783912489275,0.11193735152483,0.00966426202934794,0.107951730489731,0.0371170178847977,0.198132768273354,0.0110395973461105,0.172312647104263,666.297640613482,17246.435546875,829.139962077042,17191.76953125,-0.0643609166145325
58,5.05,0.43818751,1.6830127,0.0304287359918532,0.106979593634605,0.0213149235352661,0.104223072528839,0.024969484923358,0.114889934659004,0.016843084991716,0.114889793097973,0.0305767066884936,0.11328387260437,0.0206052687542543,0.112674169242382,91.2607794065101,1999.09814453125,-6.89287901576112,1548.39379882812,0.0022156238555909
59,5.05,0.46198592,0.6690525,0.0469371224239962,0.127380460500717,0.00526524766225039,0.102203823626041,0.0382685773580758,0.175575226545334,0.00639529923777824,0.128911048173904,0.0439318090763009,0.324341714382172,0.0151140688881814,0.322667598724365,-902.707081252454,18003.21484375,-988.458622822006,17847.697265625,-0.193756550550461
