"number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P"
21,2.1921162,0.46198592,0.8169873,0.0179099418149571,0.0689164027571678,0.012340615371293,0.066943570971489,0.0141913124976019,0.0708184242248535,0.00937224994442361,0.0707228556275368,0.0180497348342491,0.0710588619112968,0.0132998464805615,0.0701852217316628,142.199544002933,2554.64575195312,-0.211419581954588,1973.21984863281,0.000537633895874023
22,2.1921162,0.46198592,1.25,0.038529438476959,0.122573554515839,0.0105501258398892,0.121562883257866,0.0245258951765628,0.0973214507102966,0.00835235467513065,0.095555953681469,0.0398660828921402,0.131546378135681,0.0139904087702095,0.131007969379425,839.814823538026,17308.953125,586.575470552428,17041.455078125,-0.035452015697956
23,2.1921162,0.46198592,1.6830127,0.026946157676315,0.0978167057037354,0.0162517809796567,0.096367821097374,0.0209983543870364,0.0948080718517303,0.0118934257882127,0.0944584533572197,0.027353255590322,0.0932366549968719,0.0162302323728909,0.0916640162467957,257.674398824554,2489.23388671875,-151.997856457142,902.878540039062,0.00279443711042404
24,2.1921162,0.51622868,0.6690525,0.0372918998217767,0.118977002799511,0.0183106882516124,0.11365282535553,0.0275778007396083,0.110305652022362,0.0135902328952499,0.109563365578651,0.0335251868692687,0.118623055517674,0.0191771575288482,0.118581645190716,1038.42859013371,19403.4765625,806.569195709229,18793.560546875,-0.0090182796120644
25,2.1921162,0.51622868,0.8169873,0.0232979207987136,0.0912089198827744,0.0178357082381095,0.0892506614327431,0.0178661234348364,0.0918456465005875,0.0129983559371165,0.0916863232851028,0.0234707502319072,0.0919895991683006,0.0186847706038694,0.0907516404986382,217.044485498821,2877.06274414062,10.5565619191337,2109.6181640625,0.000934682786464691
26,2.1921162,0.51622868,1.25,0.0431421436691929,0.143523290753365,0.0156488313176763,0.142140552401543,0.0276624176004239,0.112428992986679,0.0120415035629076,0.110458299517632,0.0449537739224283,0.154893413186073,0.0195964137849389,0.154321998357773,977.614071399593,19095.53515625,646.947810858395,18669.271484375,-0.0438636988401413
27,2.1921162,0.51622868,1.6830127,0.0342957998275693,0.125971436500549,0.0233126383108668,0.124344304203987,0.0266379022549909,0.120837643742561,0.0164630587167966,0.120369426906109,0.0352380356253748,0.123328998684883,0.0232702827241812,0.121103718876839,371.519416813157,2932.24487304688,-220.276636869301,832.029602050781,-0.0007342919707298
28,2.1921162,0.51622868,1.8309475,0.0367377495956364,0.139629289507866,0.0229291505325262,0.138744816184044,0.0262812812407411,0.122246883809566,0.014958977257853,0.12147805839777,0.0394004786342413,0.144363090395927,0.0215323563547022,0.142415478825569,169.307501021031,6219.16796875,-421.823836941683,6841.81884765625,-0.0209374204277993
29,2.1921162,0.58150521,1.25,0.0501137883009736,0.173579260706902,0.0251921641669562,0.171815469861031,0.0323166669946379,0.136533454060555,0.018377786363803,0.134561508893967,0.0520075292512541,0.186697050929069,0.0291300954234759,0.185929328203201,1025.16005759602,21170.986328125,474.089099189194,20538.17578125,-0.0513678193092346
30,2.1921162,0.675,0.60414777,0.0735559754653361,0.315129607915878,0.0477170741845088,0.303919553756714,0.0567205291189667,0.293880790472031,0.0360460569675726,0.293609887361526,0.0552624691714184,0.220697000622749,0.0359663028394997,0.218684032559395,853.693988570461,31673.935546875,379.194083438979,30506.943359375,0.0749258548021317
31,2.1921162,0.675,0.6690525,0.0604413566830688,0.230072975158691,0.0445681371788567,0.221538215875626,0.0472333701922455,0.218930169939995,0.0342489055148386,0.218330398201942,0.0585952016250991,0.212341353297234,0.0458433156672728,0.211129263043404,1368.93793830165,24910.013671875,766.385170464987,23469.59765625,0.00720113515853879
32,2.1921162,0.675,0.8169873,0.0538702345821747,0.22562463581562,0.0492425940435958,0.223264649510384,0.039601686989866,0.211600348353386,0.0346927566905276,0.210975453257561,0.0552982052826305,0.231328755617142,0.0503654468280664,0.229244142770767,523.873098701559,4106.294921875,-133.009978434123,2199.25952148438,-0.0182686895132065
33,2.1921162,0.675,0.99501422,0.0500649197603024,0.223598137497902,0.0412033463046279,0.222136616706848,0.0377552030747944,0.198132008314133,0.0293933700835359,0.198107466101646,0.050708127800484,0.212621092796326,0.0434772088732822,0.208289995789528,728.51224960978,13809.52734375,-0.0236700188910779,14106.4580078125,-0.0101825296878815
34,2.1921162,0.675,1.25,0.0612092299793886,0.224968135356903,0.0455960195126434,0.221938878297806,0.0436230991279724,0.188650712370872,0.0334054405255861,0.186430871486664,0.0596125079752839,0.231889635324478,0.0475107333271746,0.228263795375824,1651.10567847445,23945.771484375,604.990560261837,22842.38671875,-0.0418329238891602
35,2.1921162,0.675,1.5049858,0.0674940770075051,0.272540718317032,0.0505355327017612,0.266831010580063,0.0496238160650067,0.249201133847237,0.0370100459078598,0.248738318681717,0.0676403839810809,0.293350428342819,0.0495189641155894,0.290812313556671,129.904997242239,16923.123046875,-1046.63738339936,13315.873046875,-0.0420739948749542
36,2.1921162,0.675,1.6830127,0.0760847236324325,0.285613924264908,0.0597121004897742,0.283410131931305,0.056774717638081,0.266131311655045,0.0417671634110425,0.264780730009079,0.0768573668821053,0.305536359548569,0.0597166957946624,0.302530705928802,913.66809939523,4882.29296875,-698.261275960767,357.225982666016,-0.0377499759197235
37,2.1921162,0.675,1.8309475,0.0733943344207041,0.309785634279251,0.0551837334498256,0.30723312497139,0.055102185452751,0.279348492622375,0.0391558118952022,0.277792304754257,0.0700010357538121,0.27833366394043,0.0519252597316968,0.275057464838028,663.123292867663,7496.515625,-837.052012159241,8628.044921875,0.00273483991622919
38,2.1921162,0.675,1.8958522,0.075065107458452,0.312204122543335,0.0534367827557527,0.308809101581573,0.0547491543268104,0.27830645442009,0.0375276619758097,0.276242405176163,0.0666876268600222,0.273615837097168,0.0484266070278311,0.270560055971146,830.186393903725,11213.734375,-572.157028465911,12041.919921875,0.00568234920501715
39,2.1921162,0.76849479,1.25,0.0902740469847943,0.316984266042709,0.0820030930759265,0.313105553388596,0.0703178556221806,0.275225460529327,0.0609467300813706,0.272697895765305,0.0892761955290041,0.322285711765289,0.0856303934387824,0.316698640584946,2255.47664950905,26528.703125,482.420401269578,24816.966796875,-0.0440007448196411
40,2.1921162,0.83377132,0.6690525,0.127936476895279,0.560024797916412,0.115157986305763,0.548013031482697,0.103475399250682,0.532001435756683,0.0907791421394197,0.531729459762573,0.126697469476817,0.486222267150879,0.115012724463523,0.479833692312241,1791.92059803345,30093.044921875,358.363700427706,26154.05859375,0.0518957674503326
41,2.1921162,0.83377132,0.8169873,0.138443524612178,0.583055794239044,0.131707960066674,0.575513064861298,0.100119864387588,0.540607333183289,0.0930103563766381,0.538496553897858,0.142030426406858,0.581727981567383,0.134571561122736,0.57500958442688,1179.63476249638,6301.64208984375,-735.980868871494,1476.05651855469,-0.0365130305290222
