"number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P"
24,2.1921162,0.51622868,0.6690525,0.0381331347571096,0.125646814703941,0.0209313863165391,0.120133504271507,0.0284482976011026,0.115672536194324,0.0156074040796334,0.115102782845497,0.0360745929638959,0.129668787121773,0.0221352599928289,0.129656597971916,1030.90775365846,19396.646484375,812.114133821233,18808.40234375,-0.0145538151264191
25,2.1921162,0.51622868,0.8169873,0.0251713438948013,0.100309625267982,0.0201158193127414,0.0981812030076981,0.0196062648145955,0.100842893123627,0.0150762219488247,0.100643314421177,0.0253513109702836,0.103913366794586,0.020495304890717,0.102351956069469,191.816374323568,2857.48168945312,-4.61662998301046,2130.80834960938,-0.0017086416482926
26,2.1921162,0.51622868,1.25,0.0434363735000191,0.148192077875137,0.0179011174306532,0.146744295954704,0.0281585541123954,0.11595568805933,0.0139159529228122,0.114167667925358,0.046152295985961,0.158917173743248,0.0227017112360236,0.158243790268898,787.252240941276,19082.806640625,485.335286409779,18681.97265625,-0.0440761223435402
27,2.1921162,0.51622868,1.6830127,0.0375686180616626,0.136001259088516,0.0267738745997624,0.134217232465744,0.0289670010144339,0.130300551652908,0.0188446066718405,0.129781514406204,0.0387124041451882,0.138173595070839,0.0271293606527498,0.135662600398064,363.165354239635,2876.64135742188,-201.355173767201,876.474853515625,-0.00588108599185949
28,2.1921162,0.51622868,1.8309475,0.0404273281798092,0.15608549118042,0.0262750774008836,0.155238047242165,0.0288310825875669,0.13700270652771,0.0173817932028424,0.136184707283974,0.0406883650146926,0.152053385972977,0.0247613729442617,0.150034725666046,188.525396956047,6234.1396484375,-356.814355505627,6824.20947265625,-0.0138500183820724
29,2.1921162,0.58150521,1.25,0.0511462012076579,0.181164890527725,0.0290330410806745,0.179304182529449,0.0333832241072042,0.143491894006729,0.0211403292228519,0.14150895178318,0.0534262961995782,0.194023102521896,0.0332126906247616,0.193166628479958,1007.70643833574,21137.5546875,540.641262485443,20547.923828125,-0.0516576766967774
30,2.1921162,0.675,0.60414777,0.0760363286588206,0.323075383901596,0.0513902214051546,0.311472684144974,0.0592785724839713,0.294582605361938,0.0392896319740329,0.294362396001816,0.0609013443674254,0.243639901280403,0.0431711081094378,0.240988224744797,911.221474190027,31551.7578125,490.824218441097,30345.083984375,0.053374171257019
31,2.1921162,0.675,0.6690525,0.0645323359436409,0.246146902441979,0.0507765968088673,0.237514913082123,0.0511633149532524,0.234496891498566,0.0392739955798283,0.234058171510696,0.0635039262967424,0.235376909375191,0.0511248669062052,0.233678743243217,1327.37430172538,24852.509765625,836.687250311413,23513.701171875,0.000379428267478915
32,2.1921162,0.675,0.8169873,0.0603922138161253,0.25017461180687,0.0565075882605178,0.246897682547569,0.0439724962187615,0.232723399996758,0.0395989192895902,0.232036635279656,0.0636451753117631,0.25560462474823,0.0592403029133629,0.253257840871811,516.351509388202,4032.580078125,-61.8858122974201,2214.81982421875,-0.0212212055921554
33,2.1921162,0.675,0.99501422,0.0554783216251957,0.247234255075455,0.0474182794803019,0.245475932955742,0.0417219892469039,0.220123082399368,0.0339627217623685,0.220061898231506,0.0547091749177114,0.226978793740272,0.0497699288788993,0.22251108288765,681.940509110154,13793.408203125,40.1384875383958,14131.439453125,-0.00244918465614322
