"time","Q"
0,0.00124541358689245
0.1,0.00970379442124051
0.2,0.0118153538036809
0.3,0.020068485128563
0.4,0.0190289237733851
0.5,0.0182249019911342
0.6,0.0233494749726299
0.7,0.0209917402638233
0.8,0.0163829173786639
0.9,0.0138036011401411
1,0.0183959381046616
1.1,0.0191149844391243
1.2,0.0176456028797262
1.3,0.0250110005236405
1.4,0.0205318678624018
1.5,0.0186211354389686
1.6,0.014228073950632
1.7,0.0126942241324215
1.8,0.0166648888179721
1.9,0.0167569197367919
2,0.0202484951529448
2.1,0.0246064945624315
2.2,0.0163463407933001
2.3,0.0149582845379108
2.4,0.00965739458713854
2.5,0
