"time","Q"
0,0.00148923890978925
0.1,0.0112220579464391
0.2,0.0157809573131384
0.3,0.0288355920793842
0.4,0.029726137619719
0.5,0.036078227440526
0.6,0.0302839256306198
0.7,0.0239276736967518
0.8,0.0139380894617679
0.9,0.0160706605248796
1,0.0261047506967035
1.1,0.0330664128322485
1.2,0.0396625759701064
1.3,0.0520597591637783
1.4,0.035455549326604
1.5,0.0262184312951655
1.6,0.0166038889320271
1.7,0.0129401785145516
1.8,0.0262886860200623
1.9,0.0324621306810758
2,0.0389553125827144
2.1,0.0540943716603687
2.2,0.0353932598094462
2.3,0.022480185142472
2.4,0.0129693084952289
2.5,0
