"time","Q"
0,0.000898282917572657
0.1,0.00701147076570297
0.2,0.00675719393405229
0.3,0.0101925130767078
0.4,0.0134013106333245
0.5,0.0103657617293415
0.6,0.00919985812407318
0.7,0.00917315790684701
0.8,0.00850248248182024
0.9,0.00602797684028827
1,0.00928153304580985
1.1,0.0131515569319705
1.2,0.0129909479850841
1.3,0.0106056288587043
1.4,0.0101571058854606
1.5,0.00965319365821892
1.6,0.00786529572030214
1.7,0.00617259852185631
1.8,0.0089850925617859
1.9,0.0121916011629266
2,0.0121601692806515
2.1,0.0106303923520933
2.2,0.00985758386718823
2.3,0.0094415750289481
2.4,0.00780501541562725
2.5,0
