"time","Q"
0,0.000527405365825167
0.1,0.00431422079050291
0.2,0.00632971810001191
0.3,0.00814275300269846
0.4,0.0104480981094877
0.5,0.0138670016015083
0.6,0.00252513596499365
0.7,0.00386577465210804
0.8,0.00286070692054123
0.9,0.00794739477223302
1,0.0226201462188302
1.1,0.0374801081915852
1.2,0.0504356741511296
1.3,0.0578075798238437
1.4,0.0566197330142672
1.5,0.0473753889847819
1.6,0.0336124917298353
1.7,0.018305638397646
1.8,0.00496161745844744
1.9,0.00349292979063398
2,0.00422245414677913
2.1,0.00454535366629076
2.2,0.0184640400851187
2.3,0.0334478129940852
2.4,0.046878968153543
2.5,0.0557351073843446
2.6,0.0566302005518206
2.7,0.0490532051231081
2.8,0.0361097588096703
2.9,0.0212779611342033
3,0
