"time","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0999999999999939,0.00912273379175791,0.0126600498333573,-0.00511369199765405,0.00344646442681551,0.00582139890175313,0.00894736871123314,-0.00103958607505774,0.00673779333010316,0.00882546744833235,0.0163893513381481,0.00776451320208642,0.0163201596587896,-189.463476385389,-9.96547508239746,-108.962877920696,39.8020286560059
0.200000000000059,0.0531545602716506,0.0705235823988914,-0.0377683150582016,0.0250708404928446,0.0369524471461773,0.0598164089024067,-0.0216398034244776,0.0305524840950966,0.0573708871379495,0.0778898969292641,0.0450296238996089,0.0756889060139656,-4691.91848754883,-1304.67004394531,-4632.15460205078,-1205.50854492188
0.300000000000159,0.0499209738336504,0.0902061611413956,-0.0184330870397389,0.0491361804306507,0.0360722658690065,0.0565671287477016,-0.00920156571082771,0.0439630970358849,0.0489765233360231,0.0924958884716034,0.0239289961755276,0.0899598225951195,-8165.56927490234,-2278.73706054688,-8405.39556884766,-2516.00708007812
0.400000000000259,0.0526279574260116,0.0607406497001648,0.0221516480669379,0.0544248521327972,0.0423309977166355,0.0671564117074013,0.00981973456218839,0.0489444769918919,0.0465625319629908,0.0727573186159134,-0.00916414335370064,0.0707782059907913,-5690.25756835938,-1640.939453125,-5771.77743530273,-1635.78991699219
0.500000000000359,0.0693996222689748,0.110941037535667,0.0676924977451563,0.1097297295928,0.0574823878705502,0.129397973418236,0.037340216897428,0.127746015787125,0.0593007821589708,0.101845368742943,-0.0566798519575968,-0.00531848939135671,4279.27655029297,5581.23681640625,4102.17254638672,5358.986328125
0.599999999999904,0.080717895179987,0.102094911038876,0.049231143668294,0.0974151343107224,0.0489005398005247,0.122377090156078,0.030581808835268,0.114774093031883,0.0603956449776888,0.072306290268898,-0.0317210843786597,0.0504523105919361,12128.9003295898,15594.5166015625,12070.0233154297,15543.7080078125
0.699999999999449,0.0746622402220964,0.120229355990887,0.00937957968562841,0.0602234527468681,0.0535756383091211,0.0875691473484039,0.0137728200294077,0.0683363974094391,0.0591965690255165,0.111336223781109,0.0049794795922935,0.110875606536865,12962.5753173828,16701.0390625,13030.9678955078,16776.2578125
0.799999999998994,0.0491081858053803,0.111292026937008,-0.0268198370467871,0.0259042158722878,0.0580206034705043,0.0819140672683716,-0.00146116178366356,0.0651567950844765,0.0532909971661866,0.128775015473366,0.0483617571881041,0.12698982656002,6609.93414306641,8543.7021484375,6543.67474365234,8463.04296875
0.899999999998539,0.0608266182243824,0.0974525436758995,-0.0568742472678423,-0.0386849902570248,0.0560874912887812,0.0965955033898354,-0.0199474732857198,0.0788685157895088,0.0797610767185688,0.114228747785091,0.0777690969407558,0.112090229988098,-3573.13539123535,-897.877746582031,-3580.02156066894,-885.118957519531
0.999999999998084,0.0624756291508675,0.0922658294439316,-0.0445364797487855,0.0212311446666717,0.0472198717296124,0.0627959668636322,-0.0158408517017961,0.0536686554551125,0.0651869853027165,0.090815931558609,0.057845672883559,0.0840330570936203,-11380.9976806641,-2927.08544921875,-11377.3806152344,-2946.259765625
1.09999999999874,0.0522970408201218,0.111471876502037,-0.0165687878616154,0.0436182133853436,0.0459377018734813,0.0725567638874054,-0.0044717772398144,0.0421355329453945,0.0500497668981552,0.105254910886288,0.0279303365387022,0.10286783427,-12377.8723144531,-3262.9853515625,-12300.8845825195,-3170.43188476562
1.19999999999939,0.0528662502765656,0.0730589032173157,0.0330370906740427,0.0727922394871712,0.0458824640139937,0.0962989777326584,0.0166099449968897,0.0716080069541931,0.0480633145198226,0.0654746443033218,-0.019631833769381,0.0533879436552525,-6343.84829711914,-1875.35119628906,-6393.24182128906,-1899.82177734375
1.30000000000005,0.061908321629744,0.106473661959171,0.0613151206052862,0.105377435684204,0.0533228063955903,0.132202729582787,0.0332938044797629,0.132144346833229,0.0538784661330283,0.0996161252260208,-0.0453977418364957,0.00676615396514535,3726.9045715332,4828.8505859375,3626.81759643555,4721.68212890625
1.4000000000007,0.0820589046925306,0.10109705477953,0.0488056242465973,0.0979579761624336,0.0536118658259511,0.132322609424591,0.0311161079676822,0.12328939884901,0.0663636457175016,0.0867903605103493,-0.0324219828471541,0.0595673769712448,11694.6060180664,15080.919921875,11639.4691772461,15006.4765625
1.50000000000136,0.0738287130370736,0.117904342710972,0.00742434430867433,0.0598508566617966,0.0555433072149754,0.0955706760287285,0.0143356212414801,0.066954217851162,0.0593169210478663,0.11230131983757,0.00527664134278893,0.112217761576176,12743.0604858398,16396.599609375,12729.9992675781,16382.25
1.60000000000201,0.0464772768318653,0.102091483771801,-0.0343246850534342,0.0115542355924845,0.055632472038269,0.0959021374583244,-0.00562864748935681,0.0632174611091614,0.0561148545239121,0.12378752976656,0.0546330357901752,0.122851960361004,6677.98773193359,8635.4189453125,6677.2333984375,8630.9013671875
1.70000000000267,0.0583630362525582,0.0959529057145119,-0.0542263211682439,-0.0392335541546345,0.0518695544451475,0.101317338645458,-0.0185831804294139,0.074152760207653,0.0755156315863132,0.113349974155426,0.0734512535855174,0.110599175095558,-3359.55392456055,-865.186645507812,-3406.09487915039,-873.126098632812
1.80000000000332,0.066204808652401,0.0916570797562599,-0.0472818198613823,0.0213778782635927,0.0508040383458137,0.0729487612843513,-0.0178256776183844,0.056964635848999,0.0665362665895373,0.100541368126869,0.0599043734982843,0.0951272323727608,-11146.0031738281,-2862.3818359375,-11166.4838867188,-2912.4755859375
1.90000000000398,0.0442211832851171,0.082805797457695,-0.0113686032127589,0.0416461452841759,0.0376382702961564,0.0684371590614319,-0.00325463901390322,0.0276350975036621,0.0419174381531775,0.0774022117257118,0.0223156975116581,0.0752708986401558,-12303.0878295898,-3302.47924804688,-12204.2306518555,-3197.15795898438
