"time","Q"
0,0.00152767170047144
0.1,0.0114354449475675
0.2,0.0161611788989376
0.3,0.0313598696965363
0.4,0.0414803771063147
0.5,0.0485541024015204
0.6,0.0310322591236476
0.7,0.0297354970516868
0.8,0.0211314568387443
0.9,0.0140795736862306
1,0.0345339966636652
1.1,0.0450120870722986
1.2,0.0514385669033965
1.3,0.0663084586914384
1.4,0.0409993792999243
1.5,0.0319707032056104
1.6,0.0213325729698845
1.7,0.0154925078039047
1.8,0.0293898168719725
1.9,0.0438219414445056
2,0.052706426568467
2.1,0.065551172097566
2.2,0.041671114081605
2.3,0.0310730734450905
2.4,0.0210237400368302
2.5,0
