"time","Q"
0,0.00592659474795455
0.1,0.00461359938442742
0.2,0.00621673134882504
0.3,0.00432371029171279
0.4,0.00302339778333463
0.5,0.0051495077024127
0.6,0.0132639721738132
0.7,0.0259877406148518
0.8,0.0245614377926252
0.9,0.0216649105500458
1,0.0212121060748559
1.1,0.0192067883791709
1.2,0.017603771463082
1.3,0.0218847192910171
1.4,0.0317741191816682
1.5,0.0360921409392878
1.6,0.0339129622901237
1.7,0.0268711190817921
1.8,0.0199447491978494
1.9,0.0160778419517511
2,0.0110279598845087
2.1,0.0076906649786264
2.2,0.0100789191927149
2.3,0.0169771579405751
2.4,0.0134664001461464
2.5,0.0121977403816387
2.6,0.0127106261209488
2.7,0.013107243140277
2.8,0.0127438486895055
2.9,0.0132210868970078
3,0.0170137608702451
3.1,0.0284745097410972
3.2,0.0345707821762371
3.3,0.0315076888373573
3.4,0.0292297992661134
3.5,0
