"time","Q"
0,0.00405671324564269
0.1,0.00573377583099798
0.2,0.00685743060443283
0.3,0.00490568598933659
0.4,0.00220171246163402
0.5,0.00577731470162164
0.6,0.0173084600550116
0.7,0.0304293829141149
0.8,0.029855287583773
0.9,0.0278921161050097
1,0.0247424014398501
1.1,0.0217854862619147
1.2,0.0219838718891647
1.3,0.026749377612002
1.4,0.0413740032828905
1.5,0.040242744222245
1.6,0.0273564619419626
1.7,0.0168233584975517
1.8,0.0119805637277989
1.9,0.00717131558405708
2,0.00834772473320915
2.1,0.0167784540653436
2.2,0.0174447839611418
2.3,0.0169662295578037
2.4,0.0160534883310833
2.5,0.0140649378808104
2.6,0.013473794534504
2.7,0.0209624112278215
2.8,0.0278260255771289
2.9,0.0292293706789424
3,0.0279912950399027
3.1,0.024813298291538
3.2,0.019355274323679
3.3,0.0136088994866511
3.4,0.00940899594319511
3.5,0
