"time","Q"
0,0.00306323337477878
0.1,0.000712386400082686
0.2,0.00422346083486558
0.3,0.00912458521951171
0.4,0.0143158235530079
0.5,0.00720727467627124
0.6,0.00254842440028123
0.7,0.00309183982208839
0.8,0.00270158127157199
0.9,0.00279085066701161
1,0.0103246089392944
1.1,0.0173002220819769
1.2,0.0208845659892988
1.3,0.0208188843406912
1.4,0.0166827544412679
1.5,0.00898055937041083
1.6,0.00296420584847823
1.7,0.00302286728070959
1.8,0.00291195791785648
1.9,0.00227286780742989
2,0.00961884591857462
2.1,0.0166036126191549
2.2,0.0202164027547171
2.3,0.0202366363015255
2.4,0.0163517481548901
2.5,0.00876580500753511
2.6,0.00286746831303751
2.7,0.00310232515853705
2.8,0.00311171550344085
2.9,0.00188238439778896
3,0
