"time","Q"
0,0.000954206557961806
0.1,0.00737107919011201
0.2,0.00791455804902312
0.3,0.0119487803344424
0.4,0.0144338051854823
0.5,0.0108186396999883
0.6,0.011222882885944
0.7,0.0116662764478128
0.8,0.0101114012229966
0.9,0.00774965322491045
1,0.0120353783820383
1.1,0.0162394111749446
1.2,0.0136169929332262
1.3,0.0115760444385622
1.4,0.0127615500165511
1.5,0.0124317985333859
1.6,0.00958926542172489
1.7,0.00757771871369738
1.8,0.0103429352980894
1.9,0.0130798724986415
2,0.0117537306035086
2.1,0.011695623887746
2.2,0.0118687280659661
2.3,0.0116259377435439
2.4,0.00954341763382665
2.5,0
