"time","Q"
0,0.00498320315230351
0.1,0.00868043052598263
0.2,0.00311827612027732
0.3,0.00866771598142576
0.4,0.0142696364806474
0.5,0.0497545959676873
0.6,0.0623877226825407
0.7,0.0380985008153509
0.8,0.0126567615405696
0.9,0.00680271610170582
1,0.0196273744246855
1.1,0.0522656144408945
1.2,0.0614320378901693
1.3,0.0362718491682415
1.4,0.0130099635611591
1.5,0.00776200919136627
1.6,0.0217241087414265
1.7,0.053949765575758
1.8,0.0606393814875298
1.9,0.0344171956771166
2,0.0126182593477877
2.1,0.00789084900834751
2.2,0.0233316952106688
2.3,0.055469278300771
2.4,0.0592786797394777
2.5,0
