"time","Q"
0,0.000666093262117344
0.1,0.00942366569183144
0.2,0.00122648700195279
0.3,0.00775089360501682
0.4,0.00277492717015164
0.5,0.00833573114844139
0.6,0.0131519940068797
0.7,0.006309250945231
0.8,0.0031142083464426
0.9,0.00435109653241569
1,0.00534805614576331
1.1,0.0135494064499339
1.2,0.0111813335177955
1.3,0.00239255051717867
1.4,0.00467979593237276
1.5,0.00165337417393457
1.6,0.0107421385723103
1.7,0.0141969945336759
1.8,0.00612871669189207
1.9,0.00308156037975451
2,0.00348242160681606
2.1,0.00700048347445577
2.2,0.0136143091678102
2.3,0.0107591436565525
2.4,0.00239043133862066
2.5,0
