"time","Q"
0,0.000533833581664204
0.1,0.00327012865750644
0.2,0.00376143668596899
0.3,0.00446564994402509
0.4,0.00250137742177255
0.5,0.000863783112693128
0.6,0.00364381430678851
0.7,0.0057156073586917
0.8,0.00337178103959893
0.9,0.00159672997008051
1,0.00301115000600071
1.1,0.0064767446750721
1.2,0.00870077723724109
1.3,0.00935116574145596
1.4,0.00947950423610457
1.5,0.00627880967881249
1.6,0.00364655181246496
1.7,0.00128076679118762
1.8,0.00257403833744628
1.9,0.00403347311170772
2,0.0034801350782433
2.1,0.00197790997646109
2.2,0.00311601934521863
2.3,0.00640479398994935
2.4,0.00893769946257418
2.5,0.0103120526219877
2.6,0.00990730989874078
2.7,0.00775301378634187
2.8,0.00474739881872191
2.9,0.00200272684244691
3,0
