"time","Q"
0,0.00318324091968461
0.1,0.00477921481589798
0.2,0.000285139020921006
0.3,0.0058782048888062
0.4,0.00713810369761574
0.5,0.0252964276223194
0.6,0.0282771087435204
0.7,0.0123785139254725
0.8,0.00371187575878821
0.9,0.00551885734489026
1,0.00821040349604162
1.1,0.0261375087958032
1.2,0.0276090207043345
1.3,0.0113378238129477
1.4,0.00448203395237491
1.5,0.00507969103778486
1.6,0.0091796143347282
1.7,0.0268777741746518
1.8,0.0267983265379542
1.9,0.0103167912422274
2,0.00518690395866633
2.1,0.00459787328374583
2.2,0.0101423156999834
2.3,0.0275498884787785
2.4,0.025931606210167
2.5,0
