"time","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0999999999999939,0.00900871610631131,0.0129399504512548,-0.00828341514635314,-0.00109689717646688,0.0054699846659787,0.00918284244835377,-0.00103325728850905,0.00352217769250274,0.0117733372566623,0.0167856644839048,0.0111659698166997,0.0167665556073189,-99.5027088589138,-43.4071884155273,-113.076380269868,89.4772644042969
0.200000000000059,0.0422743365634233,0.0553987547755241,-0.0335532848257572,0.0150264268741012,0.0282053776085377,0.0445043109357357,-0.0175615615211427,0.0226928126066923,0.0420536962337792,0.0572352595627308,0.0348214968107641,0.0545656755566597,-4561.05502319336,-1216.70300292969,-4566.99353027344,-1300.6376953125
0.300000000000159,0.0316228563897312,0.0519374348223209,-0.0141330286860466,0.0278864856809378,0.022496020887047,0.0332288034260273,-0.00793315517657902,0.0236755963414907,0.0326786735095084,0.0549960136413574,0.0195247305091471,0.0523030459880829,-8826.95971679688,-2438.4326171875,-8811.66339111328,-2479.69653320312
0.400000000000259,0.0377859715372324,0.0574318319559097,0.028610450681299,0.0570055209100246,0.0324844013433903,0.057348120957613,0.0131530979415402,0.0449251160025597,0.0317268185317516,0.0482980310916901,-0.0185875068418682,0.0227856505662203,-7293.09124755859,-1996.57250976562,-7409.21960449219,-2043.0419921875
0.500000000000359,0.0601179408840835,0.0957645699381828,0.0591980977915227,0.0952604040503502,0.0470005485229194,0.0964851602911949,0.0321575567126274,0.0936772748827934,0.0485665510641411,0.0821394175291061,-0.0482567130820826,-0.00523751461878419,1948.76080322266,2536.62670898438,1940.36003112793,2536.32153320312
0.599999999999904,0.0564211853779852,0.078512005507946,0.0427446612156928,0.0769325941801071,0.0348285999149084,0.0678378790616989,0.024375026486814,0.0669729858636856,0.0412894957698882,0.0580265633761883,-0.0314192450605333,0.017457315698266,10376.2935791016,13372.126953125,10298.5870361328,13279.3095703125
0.699999999999449,0.0331202545203269,0.047813706099987,0.00423151964787394,0.0313364639878273,0.0289701459929347,0.0380688868463039,0.00711639579385519,0.0372442901134491,0.0259311909321696,0.0384199842810631,0.00280053354799748,0.037447527050972,12976.3056640625,16686.208984375,12898.6115112305,16605.7578125
0.799999999998994,0.0340467367786914,0.0569628290832043,-0.0273450738750398,0.0081891231238842,0.0359017409384251,0.047654252499342,-0.00855666492134333,0.0364794321358204,0.0415155473165214,0.0675486400723457,0.0379380414706247,0.0671878159046173,8281.46844482422,10687.13671875,8215.2822265625,10620.36328125
0.899999999998539,0.0513520848471671,0.0915639623999596,-0.0480719587794738,0.000876113015692681,0.0413678927347064,0.0665380284190178,-0.0222696355544031,0.0403116047382355,0.0585293704643846,0.101239182054997,0.0582580347545445,0.101206533610821,-1194.98204803467,-327.303070068359,-1166.45320129395,-316.785827636719
