"time","Q"
0,0.000421477393412019
0.1,0.00252041391827948
0.2,0.00478692973470587
0.3,0.00481191265138858
0.4,0.00323889039515919
0.5,0.00103870213521209
0.6,0.00235872874194839
0.7,0.00633349968803573
0.8,0.00434948818937779
0.9,0.00242807783404501
1,0.00575721557764322
1.1,0.010157714542374
1.2,0.0131405704200085
1.3,0.0151647541716943
1.4,0.0143742186289136
1.5,0.0106301868553577
1.6,0.00632153446524057
1.7,0.00254394594727415
1.8,0.00305348137911846
1.9,0.00481881930285856
2,0.00412198899496933
2.1,0.00205830533790994
2.2,0.00467777815654407
2.3,0.00875789292025063
2.4,0.0122382643912088
2.5,0.0142706148000796
2.6,0.0137753884294959
2.7,0.0109729384541837
2.8,0.00660921808885778
2.9,0.00288114597630555
3,0
