"time","Q"
0,0.0012821580491391
0.1,0.00801300101796352
0.2,0.00492391175915043
0.3,0.0177066507451643
0.4,0.0300487309968962
0.5,0.0276785485544706
0.6,0.0186630655262723
0.7,0.0126077431879013
0.8,0.00633794303637177
0.9,0.00736006657279889
1,0.0196118046934184
1.1,0.0269583886959987
1.2,0.0287185573473629
1.3,0.0262324884946823
1.4,0.020139401982139
1.5,0.010829320788415
1.6,0.00510093218032195
1.7,0.00605883550273037
1.8,0.017256365822836
1.9,0.0260521653045526
2,0.0284028497919529
2.1,0.0251580906536997
2.2,0.0209361027202743
2.3,0.0113269107254068
2.4,0.00453449000603944
2.5,0
