"time","Q"
0,0.00108336895541279
0.1,0.00698689072962603
0.2,0.00442384928945345
0.3,0.0095994037872373
0.4,0.0153098838782918
0.5,0.0130442563837027
0.6,0.00790412740724832
0.7,0.00632025088368633
0.8,0.00706066232435522
0.9,0.00434155384077043
1,0.00658885311064063
1.1,0.0115984739970191
1.2,0.0152233982179707
1.3,0.012572021913769
1.4,0.0078055579402036
1.5,0.00632349571968194
1.6,0.00750485199780288
1.7,0.00473883169254803
1.8,0.00614427148345992
1.9,0.0113038426348579
2,0.0149620680294865
2.1,0.0122041582180223
2.2,0.00763991190262301
2.3,0.00611857877439832
2.4,0.00794075316424273
2.5,0
