"time","Q"
0,0.00149817837314279
0.1,0.00946370762488154
0.2,0.0014799141192644
0.3,0.00988589186514316
0.4,0.00238733776202451
0.5,0.0136501432927091
0.6,0.0223902736037131
0.7,0.0108338849099575
0.8,0.00345267953734608
0.9,0.00462633104108169
1,0.00907691600084246
1.1,0.0199196439129927
1.2,0.0175461846212819
1.3,0.00345860842360469
1.4,0.0059818882701407
1.5,0.00301412487664128
1.6,0.0155981134842118
1.7,0.020802848977721
1.8,0.00856000781213499
1.9,0.00444908749026428
2,0.00499444580715466
2.1,0.00999403814182571
2.2,0.0194857221323868
2.3,0.0155223844038136
2.4,0.00310043271786315
2.5,0
