"time","Q"
0,0.0013744530994006
0.1,0.00844147325007931
0.2,0.0102225479910793
0.3,0.0172777599848459
0.4,0.0181555486263321
0.5,0.0161859942235845
0.6,0.0205303012515637
0.7,0.0162060254875055
0.8,0.0137843263715553
0.9,0.0117504422548433
1,0.0165248173039588
1.1,0.0187348172063584
1.2,0.0164025043522543
1.3,0.0189296485742625
1.4,0.0193230405090992
1.5,0.016045012349717
1.6,0.0118476862864586
1.7,0.0103844729467168
1.8,0.0123975914659748
1.9,0.0166115446045869
2,0.0141601612132224
2.1,0.0184617910778561
2.2,0.0160948017783718
2.3,0.0136247108642035
2.4,0.0102644740838429
2.5,0
