"time","Q"
0,0.00321782312184247
0.1,0.00342197177806882
0.2,0.00476191408734111
0.3,0.00311086837716563
0.4,0.00213501904516794
0.5,0.00527804430377478
0.6,0.0133293303663102
0.7,0.0229871233644178
0.8,0.0255620316872893
0.9,0.0237545179415262
1,0.0212280001157197
1.1,0.0185679516141543
1.2,0.0167001897000878
1.3,0.017129048514636
1.4,0.022751355210541
1.5,0.0277042664637027
1.6,0.0293761682345289
1.7,0.0274530011832535
1.8,0.0231533616299198
1.9,0.0172876398843834
2,0.0133553345137511
2.1,0.0158139220451969
2.2,0.021109003560618
2.3,0.0221251548125832
2.4,0.0203090753262863
2.5,0.0177133332564847
2.6,0.0135965473455854
2.7,0.0108535877733862
2.8,0.0159950953342092
2.9,0.0214353357006505
3,0.0224439429414982
3.1,0.0200879936405115
3.2,0.0162405138585901
3.3,0.0139550399847922
3.4,0.0127368936942196
3.5,0
