"time","Q"
0,0.0025033373638076
0.1,0.00702552247576035
0.2,0.00125470840570731
0.3,0.0252504075286945
0.4,0.0417570666602046
0.5,0.0370104820476174
0.6,0.0245083671667239
0.7,0.0191498466729906
0.8,0.0187450423552659
0.9,0.0184420760525143
1,0.0315521201309122
1.1,0.0409571344626309
1.2,0.0437367702723448
1.3,0.0358557423978342
1.4,0.0257771301935549
1.5,0.0188597493117326
1.6,0.0164943134364272
1.7,0.0163267936771942
1.8,0.0289785560651773
1.9,0.0380614929613857
2,0.0423911684763432
2.1,0.0383595901867712
2.2,0.0274248435141977
2.3,0.0182916788449219
2.4,0.015224579624192
2.5,0
