"time","Q"
0,0.00151910086715414
0.1,0.0103124809039153
0.2,0.0031626637130229
0.3,0.00714509466099325
0.4,0.00311120653560294
0.5,0.0120826087316137
0.6,0.0185255470240967
0.7,0.00789860107771385
0.8,0.00448006451895549
0.9,0.00603496560295873
1,0.00929439173421705
1.1,0.0174192671700892
1.2,0.0117196481499914
1.3,0.00301769671984047
1.4,0.00767955634324781
1.5,0.00518662669313908
1.6,0.0153031744127057
1.7,0.0148086246776033
1.8,0.00283165421631355
1.9,0.00740695074180063
2,0.00203667782886155
2.1,0.0132333457503196
2.2,0.0166560398768947
2.3,0.0044369263190873
2.4,0.00621938665802273
2.5,0
