"time","Q"
0,0.00105128677440183
0.1,0.00515147736863303
0.2,0.00286604103099208
0.3,0.00554043263655479
0.4,0.0105873956132384
0.5,0.00751166646503741
0.6,0.00319883853941006
0.7,0.00427148042839307
0.8,0.00727502462061408
0.9,0.00477124409707236
1,0.00260866707217978
1.1,0.00690735194961548
1.2,0.0100575827709563
1.3,0.0074615495312242
1.4,0.0032740048974675
1.5,0.00438259436521806
1.6,0.00727839895791602
1.7,0.00479577174309892
1.8,0.00260030395441576
1.9,0.00688023258244652
2,0.0100141611876797
2.1,0.00740037063615238
2.2,0.00323579880246985
2.3,0.00441844866220993
2.4,0.00733718470046827
2.5,0
