"time","Q"
0,0.00259556208666
0.1,0.00200746012584892
0.2,0.00476104286617213
0.3,0.00567736272600088
0.4,0.00286447074773733
0.5,0.0110949380934968
0.6,0.00940577690273553
0.7,0.00180384561934458
0.8,0.00521704504748234
0.9,0.00364108401846763
1,0.00456982054354429
1.1,0.0107723292389277
1.2,0.00860623977216741
1.3,0.0019229593063583
1.4,0.00580578283037853
1.5,0.00340244985615516
1.6,0.00487734861275134
1.7,0.0106853893312899
1.8,0.00818568317508828
1.9,0.00164352194359359
2,0.00592742354027928
2.1,0.00306777324133299
2.2,0.00530132311448563
2.3,0.0106008743355604
2.4,0.00759296215409841
2.5,0
