"time","Q"
0,0.0048613989205145
0.1,0.00485691850918409
0.2,0.00638387300826473
0.3,0.00488029826194573
0.4,0.00272522349592597
0.5,0.00329859969793967
0.6,0.00970555741335753
0.7,0.0201650226199788
0.8,0.022179494064163
0.9,0.0220874206124067
1,0.0220638459885828
1.1,0.0206860108548563
1.2,0.0269121885846775
1.3,0.037856483349385
1.4,0.0411628704162712
1.5,0.0411421152181955
1.6,0.035108498820975
1.7,0.0283041775816395
1.8,0.021790040659272
1.9,0.0155742529464125
2,0.0140676892794611
2.1,0.0151164474815488
2.2,0.0177362009265534
2.3,0.0165861986331331
2.4,0.0155447835434211
2.5,0.0160720867462215
2.6,0.0189183515551249
2.7,0.0254373657464964
2.8,0.0399207394459371
2.9,0.0415156246784296
3,0.036772420294203
3.1,0.0330577233400985
3.2,0.0274885046418953
3.3,0.0189908092971488
3.4,0.0149160034033692
3.5,0
