"time","Q"
0,0.000878758245302675
0.1,0.00596166452910335
0.2,0.0065828733457792
0.3,0.00992429741600939
0.4,0.0117755593021241
0.5,0.00822124656466598
0.6,0.00822666012466798
0.7,0.00891691516368185
0.8,0.00904696857670875
0.9,0.00727244664105505
1,0.0109599723436316
1.1,0.0140955148281333
1.2,0.0120717973140659
1.3,0.0081798617262719
1.4,0.00895389252389337
1.5,0.00931078785770888
1.6,0.00834436120602782
1.7,0.00781157833058142
1.8,0.0105734111418499
1.9,0.0124337457279889
2,0.0104412301648608
2.1,0.00803750368818051
2.2,0.00864167918066872
2.3,0.00924024371275659
2.4,0.00846610925191603
2.5,0
