"time","Q"
0,0.00157833351306896
0.1,0.00930915250027099
0.2,0.0116514370794518
0.3,0.0208861557423756
0.4,0.0218619225992016
0.5,0.0231834211614046
0.6,0.026000800191451
0.7,0.0176583681446375
0.8,0.0119477080478433
0.9,0.0154444698067975
1,0.0165020381362139
1.1,0.0210283666812408
1.2,0.0219410184638838
1.3,0.0277277909495261
1.4,0.0234387193419722
1.5,0.0165362686623604
1.6,0.0107447471099774
1.7,0.0130056591075757
1.8,0.0137995054731006
1.9,0.0182958138306991
2,0.0211118169729288
2.1,0.0314718069946027
2.2,0.019789794148009
2.3,0.0137817793277904
2.4,0.0081803176865392
2.5,0
