"time","Q"
0,0.000540839085620454
0.1,0.00134514397209627
0.2,0.00135416639807037
0.3,0.000899305794553215
0.4,0.000176623002331721
0.5,0.00100838807400426
0.6,0.00168583539104159
0.7,0.00137240275949022
0.8,0.000490932765364191
0.9,0.001325821523986
1,0.00248225334869463
1.1,0.00340388679091036
1.2,0.00372204026569721
1.3,0.00327657161334856
1.4,0.00227839516738091
1.5,0.000979952839716465
1.6,0.000462032231343143
1.7,0.00131267214514071
1.8,0.0016280485701424
1.9,0.00140363620756563
2,0.000616661054869693
2.1,0.000993479522365884
2.2,0.0022118371031462
2.3,0.00320180480767033
2.4,0.00365193437108771
2.5,0.00340203495043311
2.6,0.00249723865148604
2.7,0.0012282845737959
2.8,0.000365271309170038
2.9,0.00120953432384966
3,0
