"time","Q"
0,0.00236540980652726
0.1,0.00104404843843455
0.2,0.00453155186378589
0.3,0.00337314744754827
0.4,0.00359899114741631
0.5,0.00839001799660762
0.6,0.00521057337602114
0.7,0.00167565401995761
0.8,0.00533813912256959
0.9,0.00235326167668471
1,0.00419495172119271
1.1,0.00822325602120308
1.2,0.0047121685040291
1.3,0.00185234908252169
1.4,0.0054961118995171
1.5,0.00212603354235821
1.6,0.00460551464995149
1.7,0.00814279447431602
1.8,0.00433740743966058
1.9,0.00227031968265291
2,0.00545052522983614
2.1,0.00190743318059988
2.2,0.0048860205386312
2.3,0.0080190328444221
2.4,0.0039578452626471
2.5,0
