"time","Q"
0,0.000395930935044351
0.1,0.000961501864390052
0.2,0.00107055924126535
0.3,0.000901243386294655
0.4,0.000468486827851348
0.5,0.000169524206506512
0.6,0.00114802140545783
0.7,0.00095452040391387
0.8,0.000207720489622933
0.9,0.0011710269661054
1,0.00247622611882312
1.1,0.0035515168400747
1.2,0.00406972094649861
1.3,0.00392321718565529
1.4,0.00312920573677048
1.5,0.00188594619696538
1.6,0.000590195070323337
1.7,0.000496088013507563
1.8,0.00104644261077682
1.9,0.00106591968871266
2,0.000400456189926385
2.1,0.000832441984440106
2.2,0.0021546975139101
2.3,0.00331160136214853
2.4,0.00395667718581619
2.5,0.00397841330967453
2.6,0.00329981428101544
2.7,0.00213982559087437
2.8,0.000816384670313794
2.9,0.000333339629199331
3,0
