"time","Q"
0,0.000640227240517896
0.1,0.00507480483267239
0.2,0.00174226309181149
0.3,0.005845316950452
0.4,0.00146729956463075
0.5,0.00514739784222086
0.6,0.00685067700021701
0.7,0.00200110416808678
0.8,0.00406164016875893
0.9,0.00382232470369383
1,0.00272146654576358
1.1,0.00694873796186066
1.2,0.00467609808867239
1.3,0.00206058645446606
1.4,0.00487655807045944
1.5,0.00136376265761728
1.6,0.00564399035603959
1.7,0.00667547424561574
1.8,0.001567929915058
1.9,0.00430760288495047
2,0.00368328306009523
2.1,0.00327198659748512
2.2,0.00693203813235562
2.3,0.00409265485246917
2.4,0.00254457678146301
2.5,0
