"time","Q"
0,0.00137307142233172
0.1,0.0093754575882979
0.2,0.00160071057193251
0.3,0.0098661107060576
0.4,0.00231304922901552
0.5,0.0138551356113301
0.6,0.0216564770094802
0.7,0.0100179670546929
0.8,0.00393810433077563
0.9,0.00480182427195829
1,0.00908778315416236
1.1,0.0194306784217492
1.2,0.0166490132970885
1.3,0.00321072703443777
1.4,0.0064114345499839
1.5,0.00279414062066677
1.6,0.0155458057932986
1.7,0.0200569833346539
1.8,0.00768786504696505
1.9,0.00492002694291465
2,0.00510066645250607
2.1,0.00989121071315606
2.2,0.0189593599481242
2.3,0.0145361081995168
2.4,0.00290497473607783
2.5,0
