"number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P"
53,3.3670938,0.675,1.6830127,0.0445379939792807,0.153242737054825,0.0291305714854794,0.149567663669586,0.0339095549158698,0.149847328662872,0.0209222278564749,0.149318382143974,0.0444088838575639,0.157751768827438,0.0299192070073784,0.156310737133026,568.571878771597,4031.17602539062,-389.584285029286,869.336853027344,-0.00699235498905179
54,3.3670938,0.83377132,1.25,0.0894159802880425,0.313635647296906,0.0733013424169258,0.310149967670441,0.0737100269761868,0.268418818712234,0.0593862262574616,0.264534920454025,0.084930122561323,0.316878408193588,0.077398999016273,0.310266971588135,1966.39375400543,28255.28515625,-322.671179991503,26143.001953125,-0.0457320511341095
55,5.05,0.42580054,1.25,0.0391343631888067,0.0930681675672531,0.00150852483326135,0.0925933495163918,0.0308639073036969,0.0926772281527519,0.00243984324112646,0.0900211334228516,0.0372746352122004,0.0984006971120834,0.00479662451178748,0.0983770936727524,520.180904525887,16236.9716796875,498.479036672429,16191.619140625,-0.00835596024990082
56,5.05,0.43818751,0.8169873,0.0173584481346167,0.0565275773406029,0.00501507563554702,0.0565036237239838,0.0129608382440394,0.0451601333916187,0.00394291893174001,0.045152448117733,0.0131975997685455,0.0416241362690926,0.00495632533718668,0.0413630902767181,84.4090951792838,2226.38134765625,49.6512010346501,2035.85583496094,0.00378935784101486
57,5.05,0.43818751,1.25,0.0400791403943967,0.0957645699381828,0.00189412995217951,0.0952604040503502,0.0317609441918858,0.0964851602911949,0.00269110096134962,0.0936772748827934,0.0383167797320581,0.101239182054997,0.00505565521613319,0.101206533610821,548.840090808705,16686.208984375,520.503759354681,16605.7578125,-0.00752925872802737
58,5.05,0.43818751,1.6830127,0.0237046430881688,0.0590117573738098,0.00782432851533585,0.0572124794125557,0.0179377166227473,0.0615322776138783,0.0051402668411286,0.0614118278026581,0.020902572834282,0.054851558059454,0.00769755213499452,0.0544523820281029,115.459247345452,1881.71008300781,26.1820424966099,1390.69799804688,0.00695944577455521
59,5.05,0.46198592,0.6690525,0.0496283296454972,0.127774998545647,0.00295182196568802,0.0937791839241982,0.040577576495707,0.107978411018848,0.00487132183431337,0.104663640260696,0.0362754599723664,0.101201511919498,0.0097356788240552,0.0990211516618729,794.239135205641,16745.9453125,752.317884759297,16499.22265625,0.00564248859882353
60,5.05,0.46198592,0.8169873,0.0184118453712423,0.0485138110816479,0.00583500266878694,0.0481818728148937,0.0138431605461407,0.0494281724095344,0.0045201960125298,0.0494225881993771,0.0139647635587158,0.0453311875462532,0.00559864486655052,0.045094158500433,89.4747442544818,2322.83618164062,46.2568020468633,2147.14477539062,0.00432842969894409
61,5.05,0.46198592,1.25,0.0419945178899723,0.100283533334732,0.00249279597850017,0.0997570380568504,0.0332419067970477,0.10239202529192,0.00317200642955588,0.0994761735200882,0.0401059031261996,0.106786727905273,0.00598523806603715,0.106748595833778,570.996272747333,17434.048828125,538.498765879443,17410.736328125,-0.0072724223136902
62,5.05,0.46198592,1.6830127,0.02532929046965,0.0609605573117733,0.00871325278604485,0.0598747208714485,0.0192901828437103,0.0667674914002419,0.00595566107490763,0.0666175186634064,0.0222916349917585,0.0598948486149311,0.00803649965876696,0.0588007196784019,120.083167073345,2017.36279296875,8.93349589131598,1449.24255371094,0.00781679898500443
63,5.05,0.46198592,1.8309475,0.0217901371565731,0.0728701874613762,0.00782537175142481,0.0728498324751854,0.0184778445065604,0.0577945597469807,0.00461073777371964,0.0572978109121323,0.0337744722859279,0.0866474732756615,0.00514119534618344,0.0844182595610619,80.771234160669,5830.92041015625,-25.6815189865576,6074.4384765625,-0.0271204486489296
64,5.05,0.51622868,0.60414777,0.0710948979400133,0.184822976589203,0.00643961117487907,0.157058000564575,0.0553709914299866,0.17341260612011,0.00917499130810029,0.166596949100494,0.0532668949079899,0.165875628590584,0.0122292370602187,0.163916364312172,1134.58416916706,23653.396484375,1077.4073089645,23528.892578125,0.0026805847883225
65,5.05,0.51622868,0.6690525,0.0542725739133958,0.137596189975738,0.00421389396595057,0.109227143228054,0.0445762309711426,0.123100109398365,0.00659784430652305,0.119818158447743,0.0392419364257616,0.112432844936848,0.0120326968891378,0.110213361680508,912.316723293729,18673.689453125,840.879381255498,18302.591796875,0.0096047967672348
66,5.05,0.51622868,0.8169873,0.021534784125366,0.05711580067873,0.00817181121935042,0.0562406443059444,0.0159614027755695,0.0596291795372963,0.00623426612409305,0.0596284493803978,0.0163604876530739,0.0547181256115437,0.00806431491738967,0.0543106980621815,122.329120182955,2596.07861328125,64.8615723711412,2386.75952148438,0.00531775131821632
67,5.05,0.51622868,0.99501422,0.0253257870872361,0.0679212212562561,0.00464084420219826,0.0678646191954613,0.0221101625927634,0.0655550137162209,0.00370525725623837,0.0608464367687702,0.0364690388612374,0.0865544602274895,0.00536703761698951,0.08653824031353,491.035878408889,11254.06640625,433.069226408413,11419.2314453125,-0.0256918035447598
68,5.05,0.51622868,1.25,0.0463056341127063,0.111820511519909,0.00463958448744961,0.111443012952805,0.0366990391997835,0.114810742437839,0.00476269278263387,0.111659944057465,0.0431559065674754,0.119156442582607,0.0084471186184181,0.119108401238918,723.872982538664,19258.24609375,658.587854605454,19100.216796875,-0.0074484571814537
